sni_id,lan,year,netto_bio
marknadsproduktion_varo,12,2008,117675.85596
marknadsproduktion_varo,12,2009,111766.855
marknadsproduktion_varo,12,2010,120713.67929
marknadsproduktion_varo,12,2011,122499.27943
marknadsproduktion_varo,12,2012,123760.51757
marknadsproduktion_varo,12,2013,121949.836
marknadsproduktion_varo,12,2014,123541.91424
marknadsproduktion_varo,12,2015,122906.62429
marknadsproduktion_varo,12,2016,127971.65537
marknadsproduktion_varo,12,2017,132364.90542
marknadsproduktion_varo,12,2018,138638.79985
marknadsproduktion_varo,12,2019,146110.11099
marknadsproduktion_tjan,12,2008,1237.461526
marknadsproduktion_tjan,12,2009,1165.46397
marknadsproduktion_tjan,12,2010,1228.741494
marknadsproduktion_tjan,12,2011,1347.597794
marknadsproduktion_tjan,12,2012,1424.087169
marknadsproduktion_tjan,12,2013,1432.179638
marknadsproduktion_tjan,12,2014,1505.28431
marknadsproduktion_tjan,12,2015,1632.121055
marknadsproduktion_tjan,12,2016,1754.729688
marknadsproduktion_tjan,12,2017,1873.25533
marknadsproduktion_tjan,12,2018,1978.326205
marknadsproduktion_tjan,12,2019,2022.470698
offentl_mynd,12,2008,
offentl_mynd,12,2009,
offentl_mynd,12,2010,
offentl_mynd,12,2011,
offentl_mynd,12,2012,
offentl_mynd,12,2013,
offentl_mynd,12,2014,
offentl_mynd,12,2015,
offentl_mynd,12,2016,
offentl_mynd,12,2017,
offentl_mynd,12,2018,
offentl_mynd,12,2019,
privat_kons,12,2008,
privat_kons,12,2009,
privat_kons,12,2010,
privat_kons,12,2011,
privat_kons,12,2012,
privat_kons,12,2013,
privat_kons,12,2014,
privat_kons,12,2015,
privat_kons,12,2016,
privat_kons,12,2017,
privat_kons,12,2018,
privat_kons,12,2019,
bransch_ospe,12,2008,
bransch_ospe,12,2009,
bransch_ospe,12,2010,
bransch_ospe,12,2011,
bransch_ospe,12,2012,
bransch_ospe,12,2013,
bransch_ospe,12,2014,
bransch_ospe,12,2015,
bransch_ospe,12,2016,
bransch_ospe,12,2017,
bransch_ospe,12,2018,
bransch_ospe,12,2019,
totalt_tota,13,2008,34621.842702
totalt_tota,13,2009,32221.904268
totalt_tota,13,2010,34796.603993
totalt_tota,13,2011,35998.976991
totalt_tota,13,2012,35749.023551
totalt_tota,13,2013,34568.408164
totalt_tota,13,2014,33713.369673
totalt_tota,13,2015,34705.378288
totalt_tota,13,2016,36739.543358
totalt_tota,13,2017,38859.579977
totalt_tota,13,2018,41566.401049
totalt_tota,13,2019,45120.335659
marknadsproduktion_varo,13,2008,34488.80829
marknadsproduktion_varo,13,2009,32097.04196
marknadsproduktion_varo,13,2010,34665.47248
marknadsproduktion_varo,13,2011,35863.32151
marknadsproduktion_varo,13,2012,35609.68061
marknadsproduktion_varo,13,2013,34423.66949
marknadsproduktion_varo,13,2014,33561.33202
marknadsproduktion_varo,13,2015,34538.94298
marknadsproduktion_varo,13,2016,36558.64713
marknadsproduktion_varo,13,2017,38664.89478
marknadsproduktion_varo,13,2018,41368.13941
marknadsproduktion_varo,13,2019,44917.09458
marknadsproduktion_tjan,13,2008,133.034412
marknadsproduktion_tjan,13,2009,124.862308
marknadsproduktion_tjan,13,2010,131.131513
marknadsproduktion_tjan,13,2011,135.655481
marknadsproduktion_tjan,13,2012,139.342941
marknadsproduktion_tjan,13,2013,144.738674
marknadsproduktion_tjan,13,2014,152.037653
marknadsproduktion_tjan,13,2015,166.435308
marknadsproduktion_tjan,13,2016,180.896228
marknadsproduktion_tjan,13,2017,194.685197
marknadsproduktion_tjan,13,2018,198.261639
marknadsproduktion_tjan,13,2019,203.241079
offentl_mynd,13,2008,
offentl_mynd,13,2009,
offentl_mynd,13,2010,
offentl_mynd,13,2011,
offentl_mynd,13,2012,
offentl_mynd,13,2013,
offentl_mynd,13,2014,
offentl_mynd,13,2015,
offentl_mynd,13,2016,
offentl_mynd,13,2017,
offentl_mynd,13,2018,
offentl_mynd,13,2019,
privat_kons,13,2008,
privat_kons,13,2009,
privat_kons,13,2010,
privat_kons,13,2011,
privat_kons,13,2012,
privat_kons,13,2013,
privat_kons,13,2014,
privat_kons,13,2015,
privat_kons,13,2016,
privat_kons,13,2017,
privat_kons,13,2018,
privat_kons,13,2019,
bransch_ospe,13,2008,
bransch_ospe,13,2009,
bransch_ospe,13,2010,
bransch_ospe,13,2011,
bransch_ospe,13,2012,
bransch_ospe,13,2013,
bransch_ospe,13,2014,
bransch_ospe,13,2015,
bransch_ospe,13,2016,
bransch_ospe,13,2017,
bransch_ospe,13,2018,
bransch_ospe,13,2019,
totalt_tota,14,2008,25363.627344
totalt_tota,14,2009,23813.351039
totalt_tota,14,2010,26299.263951
totalt_tota,14,2011,27481.467996
totalt_tota,14,2012,26439.135502
totalt_tota,14,2013,26650.699905
totalt_tota,14,2014,26547.714407
totalt_tota,14,2015,27296.955364
totalt_tota,14,2016,27627.229424
totalt_tota,14,2017,29123.689554
totalt_tota,14,2018,30831.752557
totalt_tota,14,2019,32490.140435
marknadsproduktion_varo,14,2008,25195.80907
marknadsproduktion_varo,14,2009,23652.67701
marknadsproduktion_varo,14,2010,26134.22976
marknadsproduktion_varo,14,2011,27307.42684
marknadsproduktion_varo,14,2012,26261.85868
marknadsproduktion_varo,14,2013,26474.52175
marknadsproduktion_varo,14,2014,26368.42533
marknadsproduktion_varo,14,2015,27102.15998
marknadsproduktion_varo,14,2016,27419.6565
marknadsproduktion_varo,14,2017,28899.80948
marknadsproduktion_varo,14,2018,30597.77238
marknadsproduktion_varo,14,2019,32247.45256
marknadsproduktion_tjan,14,2008,167.818274
marknadsproduktion_tjan,14,2009,160.674029
marknadsproduktion_tjan,14,2010,165.034191
marknadsproduktion_tjan,14,2011,174.041156
marknadsproduktion_tjan,14,2012,177.276822
marknadsproduktion_tjan,14,2013,176.178155
marknadsproduktion_tjan,14,2014,179.289077
marknadsproduktion_tjan,14,2015,194.795384
marknadsproduktion_tjan,14,2016,207.572924
marknadsproduktion_tjan,14,2017,223.880074
marknadsproduktion_tjan,14,2018,233.980177
marknadsproduktion_tjan,14,2019,242.687875
offentl_mynd,14,2008,
offentl_mynd,14,2009,
offentl_mynd,14,2010,
offentl_mynd,14,2011,
offentl_mynd,14,2012,
offentl_mynd,14,2013,
offentl_mynd,14,2014,
offentl_mynd,14,2015,
offentl_mynd,14,2016,
offentl_mynd,14,2017,
offentl_mynd,14,2018,
offentl_mynd,14,2019,
privat_kons,14,2008,
privat_kons,14,2009,
privat_kons,14,2010,
privat_kons,14,2011,
privat_kons,14,2012,
privat_kons,14,2013,
privat_kons,14,2014,
privat_kons,14,2015,
privat_kons,14,2016,
privat_kons,14,2017,
privat_kons,14,2018,
privat_kons,14,2019,
bransch_ospe,14,2008,
bransch_ospe,14,2009,
bransch_ospe,14,2010,
bransch_ospe,14,2011,
bransch_ospe,14,2012,
bransch_ospe,14,2013,
bransch_ospe,14,2014,
bransch_ospe,14,2015,
bransch_ospe,14,2016,
bransch_ospe,14,2017,
bransch_ospe,14,2018,
bransch_ospe,14,2019,
totalt_tota,15,2008,14847.611492
totalt_tota,15,2009,13475.063626
totalt_tota,15,2010,14855.546651
totalt_tota,15,2011,15069.073479
totalt_tota,15,2012,14997.022908
totalt_tota,15,2013,13876.877992
totalt_tota,15,2014,13187.340766
totalt_tota,15,2015,13429.43736
totalt_tota,15,2016,14008.094502
totalt_tota,15,2017,14573.194956
totalt_tota,15,2018,15149.944433
totalt_tota,15,2019,15613.218441
marknadsproduktion_varo,15,2008,14717.57528
marknadsproduktion_varo,15,2009,13350.86401
marknadsproduktion_varo,15,2010,14717.82941
marknadsproduktion_varo,15,2011,14916.58527
marknadsproduktion_varo,15,2012,14831.5064
marknadsproduktion_varo,15,2013,13702.50927
marknadsproduktion_varo,15,2014,13005.41786
marknadsproduktion_varo,15,2015,13233.12181
marknadsproduktion_varo,15,2016,13801.8558
marknadsproduktion_varo,15,2017,14353.84485
marknadsproduktion_varo,15,2018,14907.06296
marknadsproduktion_varo,15,2019,15361.39026
marknadsproduktion_tjan,15,2008,130.036212
marknadsproduktion_tjan,15,2009,124.199616
marknadsproduktion_tjan,15,2010,137.717241
marknadsproduktion_tjan,15,2011,152.488209
marknadsproduktion_tjan,15,2012,165.516508
marknadsproduktion_tjan,15,2013,174.368722
marknadsproduktion_tjan,15,2014,181.922906
marknadsproduktion_tjan,15,2015,196.31555
marknadsproduktion_tjan,15,2016,206.238702
marknadsproduktion_tjan,15,2017,219.350106
marknadsproduktion_tjan,15,2018,242.881473
marknadsproduktion_tjan,15,2019,251.828181
offentl_mynd,15,2008,
offentl_mynd,15,2009,
offentl_mynd,15,2010,
offentl_mynd,15,2011,
offentl_mynd,15,2012,
offentl_mynd,15,2013,
offentl_mynd,15,2014,
offentl_mynd,15,2015,
offentl_mynd,15,2016,
offentl_mynd,15,2017,
offentl_mynd,15,2018,
offentl_mynd,15,2019,
privat_kons,15,2008,
privat_kons,15,2009,
privat_kons,15,2010,
privat_kons,15,2011,
privat_kons,15,2012,
privat_kons,15,2013,
privat_kons,15,2014,
privat_kons,15,2015,
privat_kons,15,2016,
privat_kons,15,2017,
privat_kons,15,2018,
privat_kons,15,2019,
bransch_ospe,15,2008,
bransch_ospe,15,2009,
bransch_ospe,15,2010,
bransch_ospe,15,2011,
bransch_ospe,15,2012,
bransch_ospe,15,2013,
bransch_ospe,15,2014,
bransch_ospe,15,2015,
bransch_ospe,15,2016,
bransch_ospe,15,2017,
bransch_ospe,15,2018,
bransch_ospe,15,2019,
totalt_tota,16,2008,33755.968721
totalt_tota,16,2009,32409.697804
totalt_tota,16,2010,35581.673453
totalt_tota,16,2011,37722.948835
totalt_tota,16,2012,35181.969258
totalt_tota,16,2013,33890.224234
totalt_tota,16,2014,33934.98566
totalt_tota,16,2015,34036.724161
totalt_tota,16,2016,35697.223514
totalt_tota,16,2017,36372.245886
totalt_tota,16,2018,40015.693605
totalt_tota,16,2019,38999.13867
marknadsproduktion_varo,16,2008,33600.25387
marknadsproduktion_varo,16,2009,32244.77214
marknadsproduktion_varo,16,2010,35397.34044
marknadsproduktion_varo,16,2011,37527.4517
marknadsproduktion_varo,16,2012,34976.48148
marknadsproduktion_varo,16,2013,33685.26302
marknadsproduktion_varo,16,2014,33717.76256
marknadsproduktion_varo,16,2015,33792.13814
marknadsproduktion_varo,16,2016,35445.34903
marknadsproduktion_varo,16,2017,36112.31286
marknadsproduktion_varo,16,2018,39736.13777
marknadsproduktion_varo,16,2019,38728.38479
marknadsproduktion_tjan,16,2008,155.714851
marknadsproduktion_tjan,16,2009,164.925664
marknadsproduktion_tjan,16,2010,184.333013
marknadsproduktion_tjan,16,2011,195.497135
marknadsproduktion_tjan,16,2012,205.487778
marknadsproduktion_tjan,16,2013,204.961214
marknadsproduktion_tjan,16,2014,217.2231
marknadsproduktion_tjan,16,2015,244.586021
marknadsproduktion_tjan,16,2016,251.874484
marknadsproduktion_tjan,16,2017,259.933026
marknadsproduktion_tjan,16,2018,279.555835
marknadsproduktion_tjan,16,2019,270.75388
offentl_mynd,16,2008,
offentl_mynd,16,2009,
offentl_mynd,16,2010,
offentl_mynd,16,2011,
offentl_mynd,16,2012,
offentl_mynd,16,2013,
offentl_mynd,16,2014,
offentl_mynd,16,2015,
offentl_mynd,16,2016,
offentl_mynd,16,2017,
offentl_mynd,16,2018,
offentl_mynd,16,2019,
privat_kons,16,2008,
privat_kons,16,2009,
privat_kons,16,2010,
privat_kons,16,2011,
privat_kons,16,2012,
privat_kons,16,2013,
privat_kons,16,2014,
privat_kons,16,2015,
privat_kons,16,2016,
privat_kons,16,2017,
privat_kons,16,2018,
privat_kons,16,2019,
bransch_ospe,16,2008,
bransch_ospe,16,2009,
bransch_ospe,16,2010,
bransch_ospe,16,2011,
bransch_ospe,16,2012,
bransch_ospe,16,2013,
bransch_ospe,16,2014,
bransch_ospe,16,2015,
bransch_ospe,16,2016,
bransch_ospe,16,2017,
bransch_ospe,16,2018,
bransch_ospe,16,2019,
totalt_tota,17,2008,37933.094405
totalt_tota,17,2009,34283.309543
totalt_tota,17,2010,35735.564968
totalt_tota,17,2011,35904.363024
totalt_tota,17,2012,33610.449974
totalt_tota,17,2013,33698.172384
totalt_tota,17,2014,33599.102934
totalt_tota,17,2015,34076.165314
totalt_tota,17,2016,35096.239041
totalt_tota,17,2017,36285.679778
totalt_tota,17,2018,38304.773344
totalt_tota,17,2019,39707.62101
marknadsproduktion_varo,17,2008,37782.41924
marknadsproduktion_varo,17,2009,34143.93584
marknadsproduktion_varo,17,2010,35590.54181
marknadsproduktion_varo,17,2011,35742.49924
marknadsproduktion_varo,17,2012,33444.82526
marknadsproduktion_varo,17,2013,33531.1949
marknadsproduktion_varo,17,2014,33428.99641
marknadsproduktion_varo,17,2015,33897.24938
marknadsproduktion_varo,17,2016,34909.30321
marknadsproduktion_varo,17,2017,36085.68189
marknadsproduktion_varo,17,2018,38102.94468
marknadsproduktion_varo,17,2019,39496.43742
marknadsproduktion_tjan,17,2008,150.675165
marknadsproduktion_tjan,17,2009,139.373703
marknadsproduktion_tjan,17,2010,145.023158
marknadsproduktion_tjan,17,2011,161.863784
marknadsproduktion_tjan,17,2012,165.624714
marknadsproduktion_tjan,17,2013,166.977484
marknadsproduktion_tjan,17,2014,170.106524
marknadsproduktion_tjan,17,2015,178.915934
marknadsproduktion_tjan,17,2016,186.935831
marknadsproduktion_tjan,17,2017,199.997888
marknadsproduktion_tjan,17,2018,201.828664
marknadsproduktion_tjan,17,2019,211.18359
offentl_mynd,17,2008,
offentl_mynd,17,2009,
offentl_mynd,17,2010,
offentl_mynd,17,2011,
offentl_mynd,17,2012,
offentl_mynd,17,2013,
offentl_mynd,17,2014,
offentl_mynd,17,2015,
offentl_mynd,17,2016,
offentl_mynd,17,2017,
offentl_mynd,17,2018,
offentl_mynd,17,2019,
privat_kons,17,2008,
privat_kons,17,2009,
privat_kons,17,2010,
privat_kons,17,2011,
privat_kons,17,2012,
privat_kons,17,2013,
privat_kons,17,2014,
privat_kons,17,2015,
privat_kons,17,2016,
privat_kons,17,2017,
privat_kons,17,2018,
privat_kons,17,2019,
bransch_ospe,17,2008,
bransch_ospe,17,2009,
bransch_ospe,17,2010,
bransch_ospe,17,2011,
bransch_ospe,17,2012,
bransch_ospe,17,2013,
bransch_ospe,17,2014,
bransch_ospe,17,2015,
bransch_ospe,17,2016,
bransch_ospe,17,2017,
bransch_ospe,17,2018,
bransch_ospe,17,2019,
totalt_tota,18,2008,42150.750477
totalt_tota,18,2009,36756.603812
totalt_tota,18,2010,42428.702077
totalt_tota,18,2011,42330.41253
totalt_tota,18,2012,40533.118215
totalt_tota,18,2013,38842.193975
totalt_tota,18,2014,41432.370779
totalt_tota,18,2015,41437.148203
totalt_tota,18,2016,38466.860392
totalt_tota,18,2017,40927.011173
totalt_tota,18,2018,46476.186689
totalt_tota,18,2019,50288.001423
marknadsproduktion_varo,18,2008,42025.91624
marknadsproduktion_varo,18,2009,36632.1716
marknadsproduktion_varo,18,2010,42299.67705
marknadsproduktion_varo,18,2011,42193.10037
marknadsproduktion_varo,18,2012,40391.7064
marknadsproduktion_varo,18,2013,38693.15279
marknadsproduktion_varo,18,2014,41285.07949
marknadsproduktion_varo,18,2015,41282.29604
marknadsproduktion_varo,18,2016,38303.6123
marknadsproduktion_varo,18,2017,40757.41012
marknadsproduktion_varo,18,2018,46296.93402
marknadsproduktion_varo,18,2019,50105.07495
marknadsproduktion_tjan,18,2008,124.834237
marknadsproduktion_tjan,18,2009,124.432212
marknadsproduktion_tjan,18,2010,129.025027
marknadsproduktion_tjan,18,2011,137.31216
marknadsproduktion_tjan,18,2012,141.411815
marknadsproduktion_tjan,18,2013,149.041185
marknadsproduktion_tjan,18,2014,147.291289
marknadsproduktion_tjan,18,2015,154.852163
marknadsproduktion_tjan,18,2016,163.248092
marknadsproduktion_tjan,18,2017,169.601053
marknadsproduktion_tjan,18,2018,179.252669
marknadsproduktion_tjan,18,2019,182.926473
offentl_mynd,18,2008,
offentl_mynd,18,2009,
offentl_mynd,18,2010,
offentl_mynd,18,2011,
offentl_mynd,18,2012,
offentl_mynd,18,2013,
offentl_mynd,18,2014,
offentl_mynd,18,2015,
offentl_mynd,18,2016,
offentl_mynd,18,2017,
offentl_mynd,18,2018,
offentl_mynd,18,2019,
privat_kons,18,2008,
privat_kons,18,2009,
privat_kons,18,2010,
privat_kons,18,2011,
privat_kons,18,2012,
privat_kons,18,2013,
privat_kons,18,2014,
privat_kons,18,2015,
privat_kons,18,2016,
privat_kons,18,2017,
privat_kons,18,2018,
privat_kons,18,2019,
bransch_ospe,18,2008,
bransch_ospe,18,2009,
bransch_ospe,18,2010,
bransch_ospe,18,2011,
bransch_ospe,18,2012,
bransch_ospe,18,2013,
bransch_ospe,18,2014,
bransch_ospe,18,2015,
bransch_ospe,18,2016,
bransch_ospe,18,2017,
bransch_ospe,18,2018,
bransch_ospe,18,2019,
totalt_tota,19,2008,14672.105301
totalt_tota,19,2009,12979.458137
totalt_tota,19,2010,14363.66738
totalt_tota,19,2011,14019.844613
totalt_tota,19,2012,12907.714917
totalt_tota,19,2013,12028.689365
totalt_tota,19,2014,12413.9177
totalt_tota,19,2015,12339.414961
totalt_tota,19,2016,12611.415446
totalt_tota,19,2017,13427.506214
totalt_tota,19,2018,14573.8147
totalt_tota,19,2019,14900.910209
marknadsproduktion_varo,19,2008,14564.66153
marknadsproduktion_varo,19,2009,12874.07292
marknadsproduktion_varo,19,2010,14259.88716
marknadsproduktion_varo,19,2011,13915.66801
marknadsproduktion_varo,19,2012,12804.56807
marknadsproduktion_varo,19,2013,11923.60733
marknadsproduktion_varo,19,2014,12299.93902
marknadsproduktion_varo,19,2015,12224.75534
marknadsproduktion_varo,19,2016,12490.64024
marknadsproduktion_varo,19,2017,13296.2745
marknadsproduktion_varo,19,2018,14435.13359
marknadsproduktion_varo,19,2019,14752.07972
marknadsproduktion_tjan,19,2008,107.443771
marknadsproduktion_tjan,19,2009,105.385217
marknadsproduktion_tjan,19,2010,103.78022
marknadsproduktion_tjan,19,2011,104.176603
marknadsproduktion_tjan,19,2012,103.146847
marknadsproduktion_tjan,19,2013,105.082035
marknadsproduktion_tjan,19,2014,113.97868
marknadsproduktion_tjan,19,2015,114.659621
marknadsproduktion_tjan,19,2016,120.775206
marknadsproduktion_tjan,19,2017,131.231714
marknadsproduktion_tjan,19,2018,138.68111
marknadsproduktion_tjan,19,2019,148.830489
offentl_mynd,19,2008,
offentl_mynd,19,2009,
offentl_mynd,19,2010,
offentl_mynd,19,2011,
offentl_mynd,19,2012,
offentl_mynd,19,2013,
offentl_mynd,19,2014,
offentl_mynd,19,2015,
offentl_mynd,19,2016,
offentl_mynd,19,2017,
offentl_mynd,19,2018,
offentl_mynd,19,2019,
privat_kons,19,2008,
privat_kons,19,2009,
privat_kons,19,2010,
privat_kons,19,2011,
privat_kons,19,2012,
privat_kons,19,2013,
privat_kons,19,2014,
privat_kons,19,2015,
privat_kons,19,2016,
privat_kons,19,2017,
privat_kons,19,2018,
privat_kons,19,2019,
bransch_ospe,19,2008,
bransch_ospe,19,2009,
bransch_ospe,19,2010,
bransch_ospe,19,2011,
bransch_ospe,19,2012,
bransch_ospe,19,2013,
bransch_ospe,19,2014,
bransch_ospe,19,2015,
bransch_ospe,19,2016,
bransch_ospe,19,2017,
bransch_ospe,19,2018,
bransch_ospe,19,2019,
totalt_tota,20,2008,25591.929052
totalt_tota,20,2009,22427.757687
totalt_tota,20,2010,24554.263257
totalt_tota,20,2011,25576.015792
totalt_tota,20,2012,25353.507799
totalt_tota,20,2013,23787.210251
totalt_tota,20,2014,23984.708387
totalt_tota,20,2015,24199.749662
totalt_tota,20,2016,24340.615172
totalt_tota,20,2017,25113.450168
totalt_tota,20,2018,27546.672027
totalt_tota,20,2019,29069.174448
marknadsproduktion_varo,20,2008,25459.33654
marknadsproduktion_varo,20,2009,22300.69416
marknadsproduktion_varo,20,2010,24415.06491
marknadsproduktion_varo,20,2011,25436.45956
marknadsproduktion_varo,20,2012,25201.05531
marknadsproduktion_varo,20,2013,23631.76454
marknadsproduktion_varo,20,2014,23824.3339
marknadsproduktion_varo,20,2015,24028.65076
marknadsproduktion_varo,20,2016,24156.40886
marknadsproduktion_varo,20,2017,24923.33617
marknadsproduktion_varo,20,2018,27351.08814
marknadsproduktion_varo,20,2019,28866.23538
marknadsproduktion_tjan,20,2008,132.592512
marknadsproduktion_tjan,20,2009,127.063527
marknadsproduktion_tjan,20,2010,139.198347
marknadsproduktion_tjan,20,2011,139.556232
marknadsproduktion_tjan,20,2012,152.452489
marknadsproduktion_tjan,20,2013,155.445711
marknadsproduktion_tjan,20,2014,160.374487
marknadsproduktion_tjan,20,2015,171.098902
marknadsproduktion_tjan,20,2016,184.206312
marknadsproduktion_tjan,20,2017,190.113998
marknadsproduktion_tjan,20,2018,195.583887
marknadsproduktion_tjan,20,2019,202.939068
offentl_mynd,20,2008,
offentl_mynd,20,2009,
offentl_mynd,20,2010,
offentl_mynd,20,2011,
offentl_mynd,20,2012,
offentl_mynd,20,2013,
offentl_mynd,20,2014,
offentl_mynd,20,2015,
offentl_mynd,20,2016,
offentl_mynd,20,2017,
offentl_mynd,20,2018,
offentl_mynd,20,2019,
privat_kons,20,2008,
privat_kons,20,2009,
privat_kons,20,2010,
privat_kons,20,2011,
privat_kons,20,2012,
privat_kons,20,2013,
privat_kons,20,2014,
privat_kons,20,2015,
privat_kons,20,2016,
privat_kons,20,2017,
privat_kons,20,2018,
privat_kons,20,2019,
bransch_ospe,20,2008,
bransch_ospe,20,2009,
bransch_ospe,20,2010,
bransch_ospe,20,2011,
bransch_ospe,20,2012,
bransch_ospe,20,2013,
bransch_ospe,20,2014,
bransch_ospe,20,2015,
bransch_ospe,20,2016,
bransch_ospe,20,2017,
bransch_ospe,20,2018,
bransch_ospe,20,2019,
totalt_tota,21,2008,29136.601205
totalt_tota,21,2009,26549.182484
totalt_tota,21,2010,30216.176239
totalt_tota,21,2011,29894.33614
totalt_tota,21,2012,30478.510858
totalt_tota,21,2013,29662.014879
totalt_tota,21,2014,29848.118455
totalt_tota,21,2015,29543.202865
totalt_tota,21,2016,28778.589909
totalt_tota,21,2017,30367.275461
totalt_tota,21,2018,34212.798645
totalt_tota,21,2019,34094.643601
marknadsproduktion_varo,21,2008,28971.21227
marknadsproduktion_varo,21,2009,26390.82908
marknadsproduktion_varo,21,2010,30049.28015
marknadsproduktion_varo,21,2011,29721.00635
marknadsproduktion_varo,21,2012,30302.15832
marknadsproduktion_varo,21,2013,29488.86917
marknadsproduktion_varo,21,2014,29668.45283
marknadsproduktion_varo,21,2015,29353.54082
marknadsproduktion_varo,21,2016,28579.71626
marknadsproduktion_varo,21,2017,30144.61494
marknadsproduktion_varo,21,2018,33977.60332
marknadsproduktion_varo,21,2019,33859.7494
marknadsproduktion_tjan,21,2008,165.388935
marknadsproduktion_tjan,21,2009,158.353404
marknadsproduktion_tjan,21,2010,166.896089
marknadsproduktion_tjan,21,2011,173.32979
marknadsproduktion_tjan,21,2012,176.352538
marknadsproduktion_tjan,21,2013,173.145709
marknadsproduktion_tjan,21,2014,179.665625
marknadsproduktion_tjan,21,2015,189.662045
marknadsproduktion_tjan,21,2016,198.873649
marknadsproduktion_tjan,21,2017,222.660521
marknadsproduktion_tjan,21,2018,235.195325
marknadsproduktion_tjan,21,2019,234.894201
offentl_mynd,21,2008,
offentl_mynd,21,2009,
offentl_mynd,21,2010,
offentl_mynd,21,2011,
offentl_mynd,21,2012,
offentl_mynd,21,2013,
offentl_mynd,21,2014,
offentl_mynd,21,2015,
offentl_mynd,21,2016,
offentl_mynd,21,2017,
offentl_mynd,21,2018,
offentl_mynd,21,2019,
privat_kons,21,2008,
privat_kons,21,2009,
privat_kons,21,2010,
privat_kons,21,2011,
privat_kons,21,2012,
privat_kons,21,2013,
privat_kons,21,2014,
privat_kons,21,2015,
privat_kons,21,2016,
privat_kons,21,2017,
privat_kons,21,2018,
privat_kons,21,2019,
bransch_ospe,21,2008,
bransch_ospe,21,2009,
bransch_ospe,21,2010,
bransch_ospe,21,2011,
bransch_ospe,21,2012,
bransch_ospe,21,2013,
bransch_ospe,21,2014,
bransch_ospe,21,2015,
bransch_ospe,21,2016,
bransch_ospe,21,2017,
bransch_ospe,21,2018,
bransch_ospe,21,2019,
totalt_tota,22,2008,
totalt_tota,22,2009,
totalt_tota,22,2010,61.696126
totalt_tota,22,2011,
totalt_tota,22,2012,68.939379
totalt_tota,22,2013,
totalt_tota,22,2014,70.900418
totalt_tota,22,2015,67.618341
totalt_tota,22,2016,68.02145
totalt_tota,22,2017,79.127368
totalt_tota,22,2018,78.144551
totalt_tota,22,2019,532.241731
marknadsproduktion_varo,22,2008,
marknadsproduktion_varo,22,2009,
marknadsproduktion_varo,22,2010,60.11246
marknadsproduktion_varo,22,2011,
marknadsproduktion_varo,22,2012,67.17307
marknadsproduktion_varo,22,2013,
marknadsproduktion_varo,22,2014,69.62097
marknadsproduktion_varo,22,2015,66.36726
marknadsproduktion_varo,22,2016,66.77577
marknadsproduktion_varo,22,2017,77.8035
marknadsproduktion_varo,22,2018,76.58008
marknadsproduktion_varo,22,2019,524.62695
marknadsproduktion_tjan,22,2008,
marknadsproduktion_tjan,22,2009,
marknadsproduktion_tjan,22,2010,1.583666
marknadsproduktion_tjan,22,2011,
marknadsproduktion_tjan,22,2012,1.766309
marknadsproduktion_tjan,22,2013,
marknadsproduktion_tjan,22,2014,1.279448
marknadsproduktion_tjan,22,2015,1.251081
marknadsproduktion_tjan,22,2016,1.24568
marknadsproduktion_tjan,22,2017,1.323868
marknadsproduktion_tjan,22,2018,1.564471
marknadsproduktion_tjan,22,2019,7.614781
totalt_tota,23,2008,812471.006773
totalt_tota,23,2009,769634.231986
totalt_tota,23,2010,841187.824725
totalt_tota,23,2011,854867.304208
totalt_tota,23,2012,836327.936969
totalt_tota,23,2013,807099.125263
totalt_tota,23,2014,820882.702897
totalt_tota,23,2015,846320.136604
totalt_tota,23,2016,868881.888799
totalt_tota,23,2017,915602.851265
totalt_tota,23,2018,976089.509155
totalt_tota,23,2019,1022341.680381
marknadsproduktion_varo,23,2008,803640.35071
marknadsproduktion_varo,23,2009,761012.72368
marknadsproduktion_varo,23,2010,831958.54738
marknadsproduktion_varo,23,2011,844907.06484
marknadsproduktion_varo,23,2012,825997.12676
marknadsproduktion_varo,23,2013,796500
marknadsproduktion_varo,23,2014,809981.40704
marknadsproduktion_varo,23,2015,834600.58422
marknadsproduktion_varo,23,2016,856387.64694
marknadsproduktion_varo,23,2017,902378.16508
marknadsproduktion_varo,23,2018,962162.68446
marknadsproduktion_varo,23,2019,1008357.84988
marknadsproduktion_tjan,23,2008,8830.656063
marknadsproduktion_tjan,23,2009,8621.508306
marknadsproduktion_tjan,23,2010,9229.277345
marknadsproduktion_tjan,23,2011,9960.239368
marknadsproduktion_tjan,23,2012,10330.810209
marknadsproduktion_tjan,23,2013,10599.125263
marknadsproduktion_tjan,23,2014,10901.295857
marknadsproduktion_tjan,23,2015,11719.552384
marknadsproduktion_tjan,23,2016,12494.241859
marknadsproduktion_tjan,23,2017,13224.686185
marknadsproduktion_tjan,23,2018,13926.824695
marknadsproduktion_tjan,23,2019,13983.830501
offentl_mynd,23,2008,
offentl_mynd,23,2009,
offentl_mynd,23,2010,
offentl_mynd,23,2011,
offentl_mynd,23,2012,
offentl_mynd,23,2013,
offentl_mynd,23,2014,
offentl_mynd,23,2015,
offentl_mynd,23,2016,
offentl_mynd,23,2017,
offentl_mynd,23,2018,
offentl_mynd,23,2019,
privat_kons,23,2008,
privat_kons,23,2009,
privat_kons,23,2010,
privat_kons,23,2011,
privat_kons,23,2012,
