sni_id,lan,year,forv_kvn_bio
marknadsproduktion_varo,12,2015,13202.61
marknadsproduktion_varo,12,2016,13093.03
marknadsproduktion_varo,12,2017,12915.14
marknadsproduktion_varo,12,2018,12879.6
marknadsproduktion_varo,12,2019,13258.99
marknadsproduktion_tjan,12,2008,910.146
marknadsproduktion_tjan,12,2009,867.314
marknadsproduktion_tjan,12,2010,933.106
marknadsproduktion_tjan,12,2011,959.006
marknadsproduktion_tjan,12,2012,1026.831
marknadsproduktion_tjan,12,2013,1018.563
marknadsproduktion_tjan,12,2014,1022.851
marknadsproduktion_tjan,12,2015,1072.808
marknadsproduktion_tjan,12,2016,1098.769
marknadsproduktion_tjan,12,2017,1120.803
marknadsproduktion_tjan,12,2018,1141.021
marknadsproduktion_tjan,12,2019,1209.061
offentl_mynd,12,2008,0
offentl_mynd,12,2009,0
offentl_mynd,12,2010,0
offentl_mynd,12,2011,0
offentl_mynd,12,2012,0
offentl_mynd,12,2013,0
offentl_mynd,12,2014,0
offentl_mynd,12,2015,0
offentl_mynd,12,2016,0
offentl_mynd,12,2017,0
offentl_mynd,12,2018,0
offentl_mynd,12,2019,0
privat_kons,12,2008,
privat_kons,12,2009,
privat_kons,12,2010,
privat_kons,12,2011,
privat_kons,12,2012,
privat_kons,12,2013,
privat_kons,12,2014,
privat_kons,12,2015,
privat_kons,12,2016,
privat_kons,12,2017,
privat_kons,12,2018,
privat_kons,12,2019,
bransch_ospe,12,2008,0
bransch_ospe,12,2009,0
bransch_ospe,12,2010,0
bransch_ospe,12,2011,0
bransch_ospe,12,2012,0
bransch_ospe,12,2013,0
bransch_ospe,12,2014,0
bransch_ospe,12,2015,0
bransch_ospe,12,2016,0
bransch_ospe,12,2017,0
bransch_ospe,12,2018,0
bransch_ospe,12,2019,0
totalt_tota,13,2008,2896.241
totalt_tota,13,2009,2739.46
totalt_tota,13,2010,2782.134
totalt_tota,13,2011,3188.949
totalt_tota,13,2012,3150.326
totalt_tota,13,2013,3128.781
totalt_tota,13,2014,3053.921
totalt_tota,13,2015,3111.258
totalt_tota,13,2016,3050.15
totalt_tota,13,2017,3042.597
totalt_tota,13,2018,2936.658
totalt_tota,13,2019,2991.802
marknadsproduktion_varo,13,2008,2762.6
marknadsproduktion_varo,13,2009,2609.6
marknadsproduktion_varo,13,2010,2645.34
marknadsproduktion_varo,13,2011,3049.51
marknadsproduktion_varo,13,2012,3004.61
marknadsproduktion_varo,13,2013,2981.66
marknadsproduktion_varo,13,2014,2909.71
marknadsproduktion_varo,13,2015,2962.05
marknadsproduktion_varo,13,2016,2901.09
marknadsproduktion_varo,13,2017,2893.28
marknadsproduktion_varo,13,2018,2788.21
marknadsproduktion_varo,13,2019,2839.85
marknadsproduktion_tjan,13,2008,133.641
marknadsproduktion_tjan,13,2009,129.86
marknadsproduktion_tjan,13,2010,136.794
marknadsproduktion_tjan,13,2011,139.439
marknadsproduktion_tjan,13,2012,145.716
marknadsproduktion_tjan,13,2013,147.121
marknadsproduktion_tjan,13,2014,144.211
marknadsproduktion_tjan,13,2015,149.208
marknadsproduktion_tjan,13,2016,149.06
marknadsproduktion_tjan,13,2017,149.317
marknadsproduktion_tjan,13,2018,148.448
marknadsproduktion_tjan,13,2019,151.952
offentl_mynd,13,2008,0
offentl_mynd,13,2009,0
offentl_mynd,13,2010,0
offentl_mynd,13,2011,0
offentl_mynd,13,2012,0
offentl_mynd,13,2013,0
offentl_mynd,13,2014,0
offentl_mynd,13,2015,0
offentl_mynd,13,2016,0
offentl_mynd,13,2017,0
offentl_mynd,13,2018,0
offentl_mynd,13,2019,0
privat_kons,13,2008,
privat_kons,13,2009,
privat_kons,13,2010,
privat_kons,13,2011,
privat_kons,13,2012,
privat_kons,13,2013,
privat_kons,13,2014,
privat_kons,13,2015,
privat_kons,13,2016,
privat_kons,13,2017,
privat_kons,13,2018,
privat_kons,13,2019,
bransch_ospe,13,2008,0
bransch_ospe,13,2009,0
bransch_ospe,13,2010,0
bransch_ospe,13,2011,0
bransch_ospe,13,2012,0
bransch_ospe,13,2013,0
bransch_ospe,13,2014,0
bransch_ospe,13,2015,0
bransch_ospe,13,2016,0
bransch_ospe,13,2017,0
bransch_ospe,13,2018,0
bransch_ospe,13,2019,0
totalt_tota,14,2008,2505.246
totalt_tota,14,2009,2327.369
totalt_tota,14,2010,2414.085
totalt_tota,14,2011,2581.044
totalt_tota,14,2012,2608.171
totalt_tota,14,2013,2552.315
totalt_tota,14,2014,2587.248
totalt_tota,14,2015,2503.553
totalt_tota,14,2016,2467.152
totalt_tota,14,2017,2492.758
totalt_tota,14,2018,2591.235
totalt_tota,14,2019,2630.384
marknadsproduktion_varo,14,2008,2330.52
marknadsproduktion_varo,14,2009,2166.39
marknadsproduktion_varo,14,2010,2237.27
marknadsproduktion_varo,14,2011,2402.94
marknadsproduktion_varo,14,2012,2429.83
marknadsproduktion_varo,14,2013,2380.33
marknadsproduktion_varo,14,2014,2418.71
marknadsproduktion_varo,14,2015,2333.11
marknadsproduktion_varo,14,2016,2297.6
marknadsproduktion_varo,14,2017,2323.03
marknadsproduktion_varo,14,2018,2423.44
marknadsproduktion_varo,14,2019,2457.41
marknadsproduktion_tjan,14,2008,174.726
marknadsproduktion_tjan,14,2009,160.979
marknadsproduktion_tjan,14,2010,176.815
marknadsproduktion_tjan,14,2011,178.104
marknadsproduktion_tjan,14,2012,178.341
marknadsproduktion_tjan,14,2013,171.985
marknadsproduktion_tjan,14,2014,168.538
marknadsproduktion_tjan,14,2015,170.443
marknadsproduktion_tjan,14,2016,169.552
marknadsproduktion_tjan,14,2017,169.728
marknadsproduktion_tjan,14,2018,167.795
marknadsproduktion_tjan,14,2019,172.974
offentl_mynd,14,2008,0
offentl_mynd,14,2009,0
offentl_mynd,14,2010,0
offentl_mynd,14,2011,0
offentl_mynd,14,2012,0
offentl_mynd,14,2013,0
offentl_mynd,14,2014,0
offentl_mynd,14,2015,0
offentl_mynd,14,2016,0
offentl_mynd,14,2017,0
offentl_mynd,14,2018,0
offentl_mynd,14,2019,0
privat_kons,14,2008,
privat_kons,14,2009,
privat_kons,14,2010,
privat_kons,14,2011,
privat_kons,14,2012,
privat_kons,14,2013,
privat_kons,14,2014,
privat_kons,14,2015,
privat_kons,14,2016,
privat_kons,14,2017,
privat_kons,14,2018,
privat_kons,14,2019,
bransch_ospe,14,2008,0
bransch_ospe,14,2009,0
bransch_ospe,14,2010,0
bransch_ospe,14,2011,0
bransch_ospe,14,2012,0
bransch_ospe,14,2013,0
bransch_ospe,14,2014,0
bransch_ospe,14,2015,0
bransch_ospe,14,2016,0
bransch_ospe,14,2017,0
bransch_ospe,14,2018,0
bransch_ospe,14,2019,0
totalt_tota,15,2008,1524.817
totalt_tota,15,2009,1461.048
totalt_tota,15,2010,1521.499
totalt_tota,15,2011,1586.086
totalt_tota,15,2012,1584.228
totalt_tota,15,2013,1490.214
totalt_tota,15,2014,1430.067
totalt_tota,15,2015,1381.934
totalt_tota,15,2016,1379.143
totalt_tota,15,2017,1436.349
totalt_tota,15,2018,1470.797
totalt_tota,15,2019,1439.821
marknadsproduktion_varo,15,2008,1393.68
marknadsproduktion_varo,15,2009,1336.31
marknadsproduktion_varo,15,2010,1390.23
marknadsproduktion_varo,15,2011,1457.49
marknadsproduktion_varo,15,2012,1447.84
marknadsproduktion_varo,15,2013,1350.38
marknadsproduktion_varo,15,2014,1291.37
marknadsproduktion_varo,15,2015,1238.26
marknadsproduktion_varo,15,2016,1230.14
marknadsproduktion_varo,15,2017,1279.05
marknadsproduktion_varo,15,2018,1315.02
marknadsproduktion_varo,15,2019,1277.75
marknadsproduktion_tjan,15,2008,131.137
marknadsproduktion_tjan,15,2009,124.738
marknadsproduktion_tjan,15,2010,131.269
marknadsproduktion_tjan,15,2011,128.596
marknadsproduktion_tjan,15,2012,136.388
marknadsproduktion_tjan,15,2013,139.834
marknadsproduktion_tjan,15,2014,138.697
marknadsproduktion_tjan,15,2015,143.674
marknadsproduktion_tjan,15,2016,149.003
marknadsproduktion_tjan,15,2017,157.299
marknadsproduktion_tjan,15,2018,155.777
marknadsproduktion_tjan,15,2019,162.071
offentl_mynd,15,2008,0
offentl_mynd,15,2009,0
offentl_mynd,15,2010,0
offentl_mynd,15,2011,0
offentl_mynd,15,2012,0
offentl_mynd,15,2013,0
offentl_mynd,15,2014,0
offentl_mynd,15,2015,0
offentl_mynd,15,2016,0
offentl_mynd,15,2017,0
offentl_mynd,15,2018,0
offentl_mynd,15,2019,0
privat_kons,15,2008,
privat_kons,15,2009,
privat_kons,15,2010,
privat_kons,15,2011,
privat_kons,15,2012,
privat_kons,15,2013,
privat_kons,15,2014,
privat_kons,15,2015,
privat_kons,15,2016,
privat_kons,15,2017,
privat_kons,15,2018,
privat_kons,15,2019,
bransch_ospe,15,2008,0
bransch_ospe,15,2009,0
bransch_ospe,15,2010,0
bransch_ospe,15,2011,0
bransch_ospe,15,2012,0
bransch_ospe,15,2013,0
bransch_ospe,15,2014,0
bransch_ospe,15,2015,0
bransch_ospe,15,2016,0
bransch_ospe,15,2017,0
bransch_ospe,15,2018,0
bransch_ospe,15,2019,0
totalt_tota,16,2008,2879.651
totalt_tota,16,2009,2726.59
totalt_tota,16,2010,2850.27
totalt_tota,16,2011,3180.995
totalt_tota,16,2012,3243.955
totalt_tota,16,2013,3165.386
totalt_tota,16,2014,3088.508
totalt_tota,16,2015,3067.768
totalt_tota,16,2016,2834.371
totalt_tota,16,2017,3001.223
totalt_tota,16,2018,2808.192
totalt_tota,16,2019,2935.645
marknadsproduktion_varo,16,2008,2725.06
marknadsproduktion_varo,16,2009,2572.69
marknadsproduktion_varo,16,2010,2690.74
marknadsproduktion_varo,16,2011,3021.09
marknadsproduktion_varo,16,2012,3079.4
marknadsproduktion_varo,16,2013,2997.28
marknadsproduktion_varo,16,2014,2919.15
marknadsproduktion_varo,16,2015,2897.59
marknadsproduktion_varo,16,2016,2665.58
marknadsproduktion_varo,16,2017,2834.28
marknadsproduktion_varo,16,2018,2641.06
marknadsproduktion_varo,16,2019,2769.53
marknadsproduktion_tjan,16,2008,154.591
marknadsproduktion_tjan,16,2009,153.9
marknadsproduktion_tjan,16,2010,159.53
marknadsproduktion_tjan,16,2011,159.905
marknadsproduktion_tjan,16,2012,164.555
marknadsproduktion_tjan,16,2013,168.106
marknadsproduktion_tjan,16,2014,169.358
marknadsproduktion_tjan,16,2015,170.178
marknadsproduktion_tjan,16,2016,168.791
marknadsproduktion_tjan,16,2017,166.943
marknadsproduktion_tjan,16,2018,167.132
marknadsproduktion_tjan,16,2019,166.115
offentl_mynd,16,2008,0
offentl_mynd,16,2009,0
offentl_mynd,16,2010,0
offentl_mynd,16,2011,0
offentl_mynd,16,2012,0
offentl_mynd,16,2013,0
offentl_mynd,16,2014,0
offentl_mynd,16,2015,0
offentl_mynd,16,2016,0
offentl_mynd,16,2017,0
offentl_mynd,16,2018,0
offentl_mynd,16,2019,0
privat_kons,16,2008,
privat_kons,16,2009,
privat_kons,16,2010,
privat_kons,16,2011,
privat_kons,16,2012,
privat_kons,16,2013,
privat_kons,16,2014,
privat_kons,16,2015,
privat_kons,16,2016,
privat_kons,16,2017,
privat_kons,16,2018,
privat_kons,16,2019,
bransch_ospe,16,2008,0
bransch_ospe,16,2009,0
bransch_ospe,16,2010,0
bransch_ospe,16,2011,0
bransch_ospe,16,2012,0
bransch_ospe,16,2013,0
bransch_ospe,16,2014,0
bransch_ospe,16,2015,0
bransch_ospe,16,2016,0
bransch_ospe,16,2017,0
bransch_ospe,16,2018,0
bransch_ospe,16,2019,0
totalt_tota,17,2008,2483.764
totalt_tota,17,2009,2382.798
totalt_tota,17,2010,2434.113
totalt_tota,17,2011,2725.161
totalt_tota,17,2012,2668.838
totalt_tota,17,2013,2642.026
totalt_tota,17,2014,2575.107
totalt_tota,17,2015,2617.085
totalt_tota,17,2016,2553.166
totalt_tota,17,2017,2643.054
totalt_tota,17,2018,2579.086
totalt_tota,17,2019,2664.545
marknadsproduktion_varo,17,2008,2322.99
marknadsproduktion_varo,17,2009,2235.79
marknadsproduktion_varo,17,2010,2283.81
marknadsproduktion_varo,17,2011,2576.76
marknadsproduktion_varo,17,2012,2506.8
marknadsproduktion_varo,17,2013,2476.47
marknadsproduktion_varo,17,2014,2409.59
marknadsproduktion_varo,17,2015,2456.42
marknadsproduktion_varo,17,2016,2393.25
marknadsproduktion_varo,17,2017,2484.82
marknadsproduktion_varo,17,2018,2421.93
marknadsproduktion_varo,17,2019,2496.15
marknadsproduktion_tjan,17,2008,160.774
marknadsproduktion_tjan,17,2009,147.008
marknadsproduktion_tjan,17,2010,150.303
marknadsproduktion_tjan,17,2011,148.401
marknadsproduktion_tjan,17,2012,162.038
marknadsproduktion_tjan,17,2013,165.556
marknadsproduktion_tjan,17,2014,165.517
marknadsproduktion_tjan,17,2015,160.665
marknadsproduktion_tjan,17,2016,159.916
marknadsproduktion_tjan,17,2017,158.234
marknadsproduktion_tjan,17,2018,157.156
marknadsproduktion_tjan,17,2019,168.395
offentl_mynd,17,2008,0
offentl_mynd,17,2009,0
offentl_mynd,17,2010,0
offentl_mynd,17,2011,0
offentl_mynd,17,2012,0
offentl_mynd,17,2013,0
offentl_mynd,17,2014,0
offentl_mynd,17,2015,0
offentl_mynd,17,2016,0
offentl_mynd,17,2017,0
offentl_mynd,17,2018,0
offentl_mynd,17,2019,0
privat_kons,17,2008,
privat_kons,17,2009,
privat_kons,17,2010,
privat_kons,17,2011,
privat_kons,17,2012,
privat_kons,17,2013,
privat_kons,17,2014,
privat_kons,17,2015,
privat_kons,17,2016,
privat_kons,17,2017,
privat_kons,17,2018,
privat_kons,17,2019,
bransch_ospe,17,2008,0
bransch_ospe,17,2009,0
bransch_ospe,17,2010,0
bransch_ospe,17,2011,0
bransch_ospe,17,2012,0
bransch_ospe,17,2013,0
bransch_ospe,17,2014,0
bransch_ospe,17,2015,0
bransch_ospe,17,2016,0
bransch_ospe,17,2017,0
bransch_ospe,17,2018,0
bransch_ospe,17,2019,0
totalt_tota,18,2008,2189.148
totalt_tota,18,2009,2094.19
totalt_tota,18,2010,2125.084
totalt_tota,18,2011,2424.761
totalt_tota,18,2012,2474.859
totalt_tota,18,2013,2492.678
totalt_tota,18,2014,2504.599
totalt_tota,18,2015,2508.795
totalt_tota,18,2016,2363.777
totalt_tota,18,2017,2469.866
totalt_tota,18,2018,2432.93
totalt_tota,18,2019,2514.305
marknadsproduktion_varo,18,2008,2064.82
marknadsproduktion_varo,18,2009,1972.46
marknadsproduktion_varo,18,2010,2001.15
marknadsproduktion_varo,18,2011,2305.27
marknadsproduktion_varo,18,2012,2351.39
marknadsproduktion_varo,18,2013,2364.1
marknadsproduktion_varo,18,2014,2372.91
marknadsproduktion_varo,18,2015,2376.53
marknadsproduktion_varo,18,2016,2232.14
marknadsproduktion_varo,18,2017,2340.93
marknadsproduktion_varo,18,2018,2304.6
marknadsproduktion_varo,18,2019,2378.87
marknadsproduktion_tjan,18,2008,124.328
marknadsproduktion_tjan,18,2009,121.73
marknadsproduktion_tjan,18,2010,123.934
marknadsproduktion_tjan,18,2011,119.491
marknadsproduktion_tjan,18,2012,123.469
marknadsproduktion_tjan,18,2013,128.578
marknadsproduktion_tjan,18,2014,131.689
marknadsproduktion_tjan,18,2015,132.265
marknadsproduktion_tjan,18,2016,131.637
marknadsproduktion_tjan,18,2017,128.936
marknadsproduktion_tjan,18,2018,128.33
marknadsproduktion_tjan,18,2019,135.435
offentl_mynd,18,2008,0
offentl_mynd,18,2009,0
offentl_mynd,18,2010,0
offentl_mynd,18,2011,0
offentl_mynd,18,2012,0
offentl_mynd,18,2013,0
offentl_mynd,18,2014,0
offentl_mynd,18,2015,0
offentl_mynd,18,2016,0
offentl_mynd,18,2017,0
offentl_mynd,18,2018,0
offentl_mynd,18,2019,0
privat_kons,18,2008,
privat_kons,18,2009,
privat_kons,18,2010,
privat_kons,18,2011,
privat_kons,18,2012,
privat_kons,18,2013,
privat_kons,18,2014,
privat_kons,18,2015,
privat_kons,18,2016,
privat_kons,18,2017,
privat_kons,18,2018,
privat_kons,18,2019,
bransch_ospe,18,2008,0
bransch_ospe,18,2009,0
bransch_ospe,18,2010,0
bransch_ospe,18,2011,0
bransch_ospe,18,2012,0
bransch_ospe,18,2013,0
bransch_ospe,18,2014,0
bransch_ospe,18,2015,0
bransch_ospe,18,2016,0
bransch_ospe,18,2017,0
bransch_ospe,18,2018,0
bransch_ospe,18,2019,0
totalt_tota,19,2008,1119.715
totalt_tota,19,2009,1085.498
totalt_tota,19,2010,1101
totalt_tota,19,2011,1381.918
totalt_tota,19,2012,1390.545
totalt_tota,19,2013,1383.506
totalt_tota,19,2014,1393.962
totalt_tota,19,2015,1354.994
totalt_tota,19,2016,1316.55
totalt_tota,19,2017,1369.586
totalt_tota,19,2018,1327.504
totalt_tota,19,2019,1392.291
marknadsproduktion_varo,19,2008,1026.16
marknadsproduktion_varo,19,2009,995.87
marknadsproduktion_varo,19,2010,1009.83
marknadsproduktion_varo,19,2011,1295.35
marknadsproduktion_varo,19,2012,1303.51
marknadsproduktion_varo,19,2013,1289.69
marknadsproduktion_varo,19,2014,1303.14
marknadsproduktion_varo,19,2015,1262.52
marknadsproduktion_varo,19,2016,1223.88
marknadsproduktion_varo,19,2017,1267.69
marknadsproduktion_varo,19,2018,1222.26
marknadsproduktion_varo,19,2019,1289.52
marknadsproduktion_tjan,19,2008,93.555
marknadsproduktion_tjan,19,2009,89.628
marknadsproduktion_tjan,19,2010,91.17
marknadsproduktion_tjan,19,2011,86.568
marknadsproduktion_tjan,19,2012,87.035
marknadsproduktion_tjan,19,2013,93.816
marknadsproduktion_tjan,19,2014,90.822
marknadsproduktion_tjan,19,2015,92.474
marknadsproduktion_tjan,19,2016,92.67
marknadsproduktion_tjan,19,2017,101.896
marknadsproduktion_tjan,19,2018,105.244
marknadsproduktion_tjan,19,2019,102.771
offentl_mynd,19,2008,0
offentl_mynd,19,2009,0
offentl_mynd,19,2010,0
offentl_mynd,19,2011,0
offentl_mynd,19,2012,0
offentl_mynd,19,2013,0
offentl_mynd,19,2014,0
offentl_mynd,19,2015,0
offentl_mynd,19,2016,0
offentl_mynd,19,2017,0
offentl_mynd,19,2018,0
offentl_mynd,19,2019,0
privat_kons,19,2008,
privat_kons,19,2009,
privat_kons,19,2010,
privat_kons,19,2011,
privat_kons,19,2012,
privat_kons,19,2013,
privat_kons,19,2014,
privat_kons,19,2015,
privat_kons,19,2016,
privat_kons,19,2017,
privat_kons,19,2018,
privat_kons,19,2019,
bransch_ospe,19,2008,0
bransch_ospe,19,2009,0
bransch_ospe,19,2010,0
bransch_ospe,19,2011,0
bransch_ospe,19,2012,0
bransch_ospe,19,2013,0
bransch_ospe,19,2014,0
bransch_ospe,19,2015,0
bransch_ospe,19,2016,0
bransch_ospe,19,2017,0
bransch_ospe,19,2018,0
bransch_ospe,19,2019,0
totalt_tota,20,2008,2000.533
totalt_tota,20,2009,1925.586
totalt_tota,20,2010,2020.46
totalt_tota,20,2011,2537.58
totalt_tota,20,2012,2547.425
totalt_tota,20,2013,2555.943
totalt_tota,20,2014,2536.731
totalt_tota,20,2015,2490.805
totalt_tota,20,2016,2363.714
totalt_tota,20,2017,2450.127
totalt_tota,20,2018,2417.468
totalt_tota,20,2019,2601.885
marknadsproduktion_varo,20,2008,1871.66
marknadsproduktion_varo,20,2009,1802.34
marknadsproduktion_varo,20,2010,1888.42
marknadsproduktion_varo,20,2011,2408.74
marknadsproduktion_varo,20,2012,2408.75
marknadsproduktion_varo,20,2013,2415.14
marknadsproduktion_varo,20,2014,2400.39
marknadsproduktion_varo,20,2015,2353.43
marknadsproduktion_varo,20,2016,2224.8
marknadsproduktion_varo,20,2017,2311.88
marknadsproduktion_varo,20,2018,2277.68
marknadsproduktion_varo,20,2019,2452.99
marknadsproduktion_tjan,20,2008,128.873
marknadsproduktion_tjan,20,2009,123.246
marknadsproduktion_tjan,20,2010,132.04
marknadsproduktion_tjan,20,2011,128.84
marknadsproduktion_tjan,20,2012,138.675
marknadsproduktion_tjan,20,2013,140.803
marknadsproduktion_tjan,20,2014,136.341
marknadsproduktion_tjan,20,2015,137.375
marknadsproduktion_tjan,20,2016,138.914
marknadsproduktion_tjan,20,2017,138.247
marknadsproduktion_tjan,20,2018,139.788
marknadsproduktion_tjan,20,2019,148.895
offentl_mynd,20,2008,0
offentl_mynd,20,2009,0
offentl_mynd,20,2010,0
offentl_mynd,20,2011,0
offentl_mynd,20,2012,0
offentl_mynd,20,2013,0
offentl_mynd,20,2014,0
offentl_mynd,20,2015,0
offentl_mynd,20,2016,0
offentl_mynd,20,2017,0
offentl_mynd,20,2018,0
offentl_mynd,20,2019,0
privat_kons,20,2008,
privat_kons,20,2009,
privat_kons,20,2010,
privat_kons,20,2011,
privat_kons,20,2012,
privat_kons,20,2013,
privat_kons,20,2014,
privat_kons,20,2015,
privat_kons,20,2016,
privat_kons,20,2017,
privat_kons,20,2018,
privat_kons,20,2019,
bransch_ospe,20,2008,0
bransch_ospe,20,2009,0
bransch_ospe,20,2010,0
bransch_ospe,20,2011,0
bransch_ospe,20,2012,0
bransch_ospe,20,2013,0
bransch_ospe,20,2014,0
bransch_ospe,20,2015,0
bransch_ospe,20,2016,0
bransch_ospe,20,2017,0
bransch_ospe,20,2018,0
bransch_ospe,20,2019,0
totalt_tota,21,2008,1892.352
totalt_tota,21,2009,1840.018
totalt_tota,21,2010,1942.711
totalt_tota,21,2011,2333.302
totalt_tota,21,2012,2432.939
totalt_tota,21,2013,2395.267
totalt_tota,21,2014,2393.379
totalt_tota,21,2015,2383.374
totalt_tota,21,2016,2314.879
totalt_tota,21,2017,2370.396
totalt_tota,21,2018,2398.283
totalt_tota,21,2019,2603.718
marknadsproduktion_varo,21,2008,1733.31
marknadsproduktion_varo,21,2009,1686.25
marknadsproduktion_varo,21,2010,1784.83
marknadsproduktion_varo,21,2011,2169.69
marknadsproduktion_varo,21,2012,2263.6
marknadsproduktion_varo,21,2013,2231.32
marknadsproduktion_varo,21,2014,2228.04
marknadsproduktion_varo,21,2015,2217.11
marknadsproduktion_varo,21,2016,2147.93
marknadsproduktion_varo,21,2017,2206.82
marknadsproduktion_varo,21,2018,2237.09
marknadsproduktion_varo,21,2019,2438.7
marknadsproduktion_tjan,21,2008,159.042
marknadsproduktion_tjan,21,2009,153.768
marknadsproduktion_tjan,21,2010,157.881
marknadsproduktion_tjan,21,2011,163.612
marknadsproduktion_tjan,21,2012,169.339
marknadsproduktion_tjan,21,2013,163.947
marknadsproduktion_tjan,21,2014,165.339
marknadsproduktion_tjan,21,2015,166.264
marknadsproduktion_tjan,21,2016,166.949
marknadsproduktion_tjan,21,2017,163.576
marknadsproduktion_tjan,21,2018,161.193
marknadsproduktion_tjan,21,2019,165.018
offentl_mynd,21,2008,0
offentl_mynd,21,2009,0
offentl_mynd,21,2010,0
offentl_mynd,21,2011,0
offentl_mynd,21,2012,0
offentl_mynd,21,2013,0
offentl_mynd,21,2014,0
offentl_mynd,21,2015,0
offentl_mynd,21,2016,0
offentl_mynd,21,2017,0
offentl_mynd,21,2018,0
offentl_mynd,21,2019,0
privat_kons,21,2008,
privat_kons,21,2009,
privat_kons,21,2010,
privat_kons,21,2011,
privat_kons,21,2012,
privat_kons,21,2013,
privat_kons,21,2014,
privat_kons,21,2015,
privat_kons,21,2016,
privat_kons,21,2017,
privat_kons,21,2018,
privat_kons,21,2019,
bransch_ospe,21,2008,0
bransch_ospe,21,2009,0
bransch_ospe,21,2010,0
bransch_ospe,21,2011,0
bransch_ospe,21,2012,0
bransch_ospe,21,2013,0
bransch_ospe,21,2014,0
bransch_ospe,21,2015,0
bransch_ospe,21,2016,0
bransch_ospe,21,2017,0
bransch_ospe,21,2018,0
bransch_ospe,21,2019,0
totalt_tota,22,2008,
totalt_tota,22,2009,
totalt_tota,22,2010,
totalt_tota,22,2011,
totalt_tota,22,2012,
totalt_tota,22,2013,
totalt_tota,22,2014,
totalt_tota,22,2015,
totalt_tota,22,2016,
totalt_tota,22,2017,
totalt_tota,22,2018,
totalt_tota,22,2019,
marknadsproduktion_varo,22,2008,
marknadsproduktion_varo,22,2009,
marknadsproduktion_varo,22,2010,
marknadsproduktion_varo,22,2011,
marknadsproduktion_varo,22,2012,
marknadsproduktion_varo,22,2013,
marknadsproduktion_varo,22,2014,
marknadsproduktion_varo,22,2015,
marknadsproduktion_varo,22,2016,
marknadsproduktion_varo,22,2017,
marknadsproduktion_varo,22,2018,
marknadsproduktion_varo,22,2019,
marknadsproduktion_tjan,22,2008,
marknadsproduktion_tjan,22,2009,
marknadsproduktion_tjan,22,2010,
marknadsproduktion_tjan,22,2011,
marknadsproduktion_tjan,22,2012,
marknadsproduktion_tjan,22,2013,
marknadsproduktion_tjan,22,2014,
marknadsproduktion_tjan,22,2015,
marknadsproduktion_tjan,22,2016,
marknadsproduktion_tjan,22,2017,
marknadsproduktion_tjan,22,2018,
marknadsproduktion_tjan,22,2019,
totalt_tota,23,2008,80012.386
totalt_tota,23,2009,77048.627
totalt_tota,23,2010,78374.486
totalt_tota,23,2011,84083.996
totalt_tota,23,2012,84252.769
totalt_tota,23,2013,83217.941
totalt_tota,23,2014,83069.618
totalt_tota,23,2015,82756.854
totalt_tota,23,2016,81903.153
totalt_tota,23,2017,83177.691
totalt_tota,23,2018,82098.093
totalt_tota,23,2019,84878.15
marknadsproduktion_varo,23,2008,74467.32
marknadsproduktion_varo,23,2009,71654.08
marknadsproduktion_varo,23,2010,72648.67
marknadsproduktion_varo,23,2011,78233.01
marknadsproduktion_varo,23,2012,78107.69
marknadsproduktion_varo,23,2013,77025.6
marknadsproduktion_varo,23,2014,76827.75
marknadsproduktion_varo,23,2015,76330.52
marknadsproduktion_varo,23,2016,75326.09
marknadsproduktion_varo,23,2017,76525.39
marknadsproduktion_varo,23,2018,75429.33
marknadsproduktion_varo,23,2019,77855.68
marknadsproduktion_tjan,23,2008,5545.066
marknadsproduktion_tjan,23,2009,5394.547
marknadsproduktion_tjan,23,2010,5725.816
marknadsproduktion_tjan,23,2011,5850.986
marknadsproduktion_tjan,23,2012,6145.079
marknadsproduktion_tjan,23,2013,6192.341
marknadsproduktion_tjan,23,2014,6241.868
marknadsproduktion_tjan,23,2015,6426.334
marknadsproduktion_tjan,23,2016,6577.063
marknadsproduktion_tjan,23,2017,6652.301
marknadsproduktion_tjan,23,2018,6668.763
marknadsproduktion_tjan,23,2019,7022.47
offentl_mynd,23,2008,0
offentl_mynd,23,2009,0
offentl_mynd,23,2010,0
offentl_mynd,23,2011,0
offentl_mynd,23,2012,0
offentl_mynd,23,2013,0
offentl_mynd,23,2014,0
offentl_mynd,23,2015,0
offentl_mynd,23,2016,0
offentl_mynd,23,2017,0
offentl_mynd,23,2018,0
offentl_mynd,23,2019,0
privat_kons,23,2008,
privat_kons,23,2009,
privat_kons,23,2010,
privat_kons,23,2011,
privat_kons,23,2012,
privat_kons,23,2013,
privat_kons,23,2014,
privat_kons,23,2015,
privat_kons,23,2016,
privat_kons,23,2017,
privat_kons,23,2018,
privat_kons,23,2019,
bransch_ospe,23,2008,
bransch_ospe,23,2009,
bransch_ospe,23,2010,
bransch_ospe,23,2011,
bransch_ospe,23,2012,
bransch_ospe,23,2013,
bransch_ospe,23,2014,
bransch_ospe,23,2015,
bransch_ospe,23,2016,
bransch_ospe,23,2017,
bransch_ospe,23,2018,
bransch_ospe,23,2019,
