sni_id,lan,year,foradl_bio
marknadsproduktion_varo,12,2015,42557.35
marknadsproduktion_varo,12,2016,42509.87
marknadsproduktion_varo,12,2017,45274.62
marknadsproduktion_varo,12,2018,44212.46
marknadsproduktion_varo,12,2019,46244.51
marknadsproduktion_tjan,12,2008,656.41
marknadsproduktion_tjan,12,2009,581.964
marknadsproduktion_tjan,12,2010,619.485
marknadsproduktion_tjan,12,2011,692.73
marknadsproduktion_tjan,12,2012,743.713
marknadsproduktion_tjan,12,2013,758.709
marknadsproduktion_tjan,12,2014,802.022
marknadsproduktion_tjan,12,2015,898.915
marknadsproduktion_tjan,12,2016,979.406
marknadsproduktion_tjan,12,2017,1025.428
marknadsproduktion_tjan,12,2018,1096.735
marknadsproduktion_tjan,12,2019,1125.136
offentl_mynd,12,2008,0
offentl_mynd,12,2009,0
offentl_mynd,12,2010,0
offentl_mynd,12,2011,0
offentl_mynd,12,2012,0
offentl_mynd,12,2013,0
offentl_mynd,12,2014,0
offentl_mynd,12,2015,0
offentl_mynd,12,2016,0
offentl_mynd,12,2017,0
offentl_mynd,12,2018,0
offentl_mynd,12,2019,0
privat_kons,12,2008,
privat_kons,12,2009,
privat_kons,12,2010,
privat_kons,12,2011,
privat_kons,12,2012,
privat_kons,12,2013,
privat_kons,12,2014,
privat_kons,12,2015,
privat_kons,12,2016,
privat_kons,12,2017,
privat_kons,12,2018,
privat_kons,12,2019,
bransch_ospe,12,2008,0
bransch_ospe,12,2009,0
bransch_ospe,12,2010,0
bransch_ospe,12,2011,0
bransch_ospe,12,2012,0
bransch_ospe,12,2013,0
bransch_ospe,12,2014,0
bransch_ospe,12,2015,0
bransch_ospe,12,2016,0
bransch_ospe,12,2017,0
bransch_ospe,12,2018,0
bransch_ospe,12,2019,0
totalt_tota,13,2008,10574.825
totalt_tota,13,2009,9868.702
totalt_tota,13,2010,11143.515
totalt_tota,13,2011,11129.596
totalt_tota,13,2012,11499.224
totalt_tota,13,2013,10820.099
totalt_tota,13,2014,11310.652
totalt_tota,13,2015,12390.955
totalt_tota,13,2016,12837.878
totalt_tota,13,2017,13329.951
totalt_tota,13,2018,13737.697
totalt_tota,13,2019,13540.567
marknadsproduktion_varo,13,2008,10506.27
marknadsproduktion_varo,13,2009,9804.53
marknadsproduktion_varo,13,2010,11075.58
marknadsproduktion_varo,13,2011,11056.62
marknadsproduktion_varo,13,2012,11425.03
marknadsproduktion_varo,13,2013,10742.57
marknadsproduktion_varo,13,2014,11229.38
marknadsproduktion_varo,13,2015,12298.82
marknadsproduktion_varo,13,2016,12737.42
marknadsproduktion_varo,13,2017,13221.34
marknadsproduktion_varo,13,2018,13625.84
marknadsproduktion_varo,13,2019,13425.5
marknadsproduktion_tjan,13,2008,68.555
marknadsproduktion_tjan,13,2009,64.172
marknadsproduktion_tjan,13,2010,67.935
marknadsproduktion_tjan,13,2011,72.976
marknadsproduktion_tjan,13,2012,74.194
marknadsproduktion_tjan,13,2013,77.529
marknadsproduktion_tjan,13,2014,81.272
marknadsproduktion_tjan,13,2015,92.135
marknadsproduktion_tjan,13,2016,100.458
marknadsproduktion_tjan,13,2017,108.611
marknadsproduktion_tjan,13,2018,111.857
marknadsproduktion_tjan,13,2019,115.067
offentl_mynd,13,2008,0
offentl_mynd,13,2009,0
offentl_mynd,13,2010,0
offentl_mynd,13,2011,0
offentl_mynd,13,2012,0
offentl_mynd,13,2013,0
offentl_mynd,13,2014,0
offentl_mynd,13,2015,0
offentl_mynd,13,2016,0
offentl_mynd,13,2017,0
offentl_mynd,13,2018,0
offentl_mynd,13,2019,0
privat_kons,13,2008,
privat_kons,13,2009,
privat_kons,13,2010,
privat_kons,13,2011,
privat_kons,13,2012,
privat_kons,13,2013,
privat_kons,13,2014,
privat_kons,13,2015,
privat_kons,13,2016,
privat_kons,13,2017,
privat_kons,13,2018,
privat_kons,13,2019,
bransch_ospe,13,2008,0
bransch_ospe,13,2009,0
bransch_ospe,13,2010,0
bransch_ospe,13,2011,0
bransch_ospe,13,2012,0
bransch_ospe,13,2013,0
bransch_ospe,13,2014,0
bransch_ospe,13,2015,0
bransch_ospe,13,2016,0
bransch_ospe,13,2017,0
bransch_ospe,13,2018,0
bransch_ospe,13,2019,0
totalt_tota,14,2008,7629.522
totalt_tota,14,2009,7375.21
totalt_tota,14,2010,8379.384
totalt_tota,14,2011,8534.425
totalt_tota,14,2012,8743.396
totalt_tota,14,2013,8110.951
totalt_tota,14,2014,8560.098
totalt_tota,14,2015,9256.933
totalt_tota,14,2016,9227.955
totalt_tota,14,2017,9804.686
totalt_tota,14,2018,9821.082
totalt_tota,14,2019,10047.443
marknadsproduktion_varo,14,2008,7529.97
marknadsproduktion_varo,14,2009,7284.09
marknadsproduktion_varo,14,2010,8283.6
marknadsproduktion_varo,14,2011,8429.31
marknadsproduktion_varo,14,2012,8639.42
marknadsproduktion_varo,14,2013,8008.17
marknadsproduktion_varo,14,2014,8455.52
marknadsproduktion_varo,14,2015,9141.51
marknadsproduktion_varo,14,2016,9104.8
marknadsproduktion_varo,14,2017,9673.53
marknadsproduktion_varo,14,2018,9685.14
marknadsproduktion_varo,14,2019,9907.3
marknadsproduktion_tjan,14,2008,99.552
marknadsproduktion_tjan,14,2009,91.12
marknadsproduktion_tjan,14,2010,95.784
marknadsproduktion_tjan,14,2011,105.115
marknadsproduktion_tjan,14,2012,103.976
marknadsproduktion_tjan,14,2013,102.781
marknadsproduktion_tjan,14,2014,104.578
marknadsproduktion_tjan,14,2015,115.423
marknadsproduktion_tjan,14,2016,123.155
marknadsproduktion_tjan,14,2017,131.156
marknadsproduktion_tjan,14,2018,135.942
marknadsproduktion_tjan,14,2019,140.143
offentl_mynd,14,2008,0
offentl_mynd,14,2009,0
offentl_mynd,14,2010,0
offentl_mynd,14,2011,0
offentl_mynd,14,2012,0
offentl_mynd,14,2013,0
offentl_mynd,14,2014,0
offentl_mynd,14,2015,0
offentl_mynd,14,2016,0
offentl_mynd,14,2017,0
offentl_mynd,14,2018,0
offentl_mynd,14,2019,0
privat_kons,14,2008,
privat_kons,14,2009,
privat_kons,14,2010,
privat_kons,14,2011,
privat_kons,14,2012,
privat_kons,14,2013,
privat_kons,14,2014,
privat_kons,14,2015,
privat_kons,14,2016,
privat_kons,14,2017,
privat_kons,14,2018,
privat_kons,14,2019,
bransch_ospe,14,2008,0
bransch_ospe,14,2009,0
bransch_ospe,14,2010,0
bransch_ospe,14,2011,0
bransch_ospe,14,2012,0
bransch_ospe,14,2013,0
bransch_ospe,14,2014,0
bransch_ospe,14,2015,0
bransch_ospe,14,2016,0
bransch_ospe,14,2017,0
bransch_ospe,14,2018,0
bransch_ospe,14,2019,0
totalt_tota,15,2008,3911.093
totalt_tota,15,2009,3814.123
totalt_tota,15,2010,4343.894
totalt_tota,15,2011,4588.529
totalt_tota,15,2012,4402.005
totalt_tota,15,2013,4077.949
totalt_tota,15,2014,3717.54
totalt_tota,15,2015,4107.018
totalt_tota,15,2016,3976.452
totalt_tota,15,2017,4155.134
totalt_tota,15,2018,4258.525
totalt_tota,15,2019,4699.359
marknadsproduktion_varo,15,2008,3837.38
marknadsproduktion_varo,15,2009,3742.94
marknadsproduktion_varo,15,2010,4265.43
marknadsproduktion_varo,15,2011,4499.12
marknadsproduktion_varo,15,2012,4305.16
marknadsproduktion_varo,15,2013,3974.55
marknadsproduktion_varo,15,2014,3611.3
marknadsproduktion_varo,15,2015,3987.99
marknadsproduktion_varo,15,2016,3851.7
marknadsproduktion_varo,15,2017,4022.61
marknadsproduktion_varo,15,2018,4115.3
marknadsproduktion_varo,15,2019,4553.03
marknadsproduktion_tjan,15,2008,73.713
marknadsproduktion_tjan,15,2009,71.183
marknadsproduktion_tjan,15,2010,78.464
marknadsproduktion_tjan,15,2011,89.409
marknadsproduktion_tjan,15,2012,96.845
marknadsproduktion_tjan,15,2013,103.399
marknadsproduktion_tjan,15,2014,106.24
marknadsproduktion_tjan,15,2015,119.028
marknadsproduktion_tjan,15,2016,124.752
marknadsproduktion_tjan,15,2017,132.524
marknadsproduktion_tjan,15,2018,143.225
marknadsproduktion_tjan,15,2019,146.329
offentl_mynd,15,2008,0
offentl_mynd,15,2009,0
offentl_mynd,15,2010,0
offentl_mynd,15,2011,0
offentl_mynd,15,2012,0
offentl_mynd,15,2013,0
offentl_mynd,15,2014,0
offentl_mynd,15,2015,0
offentl_mynd,15,2016,0
offentl_mynd,15,2017,0
offentl_mynd,15,2018,0
offentl_mynd,15,2019,0
privat_kons,15,2008,
privat_kons,15,2009,
privat_kons,15,2010,
privat_kons,15,2011,
privat_kons,15,2012,
privat_kons,15,2013,
privat_kons,15,2014,
privat_kons,15,2015,
privat_kons,15,2016,
privat_kons,15,2017,
privat_kons,15,2018,
privat_kons,15,2019,
bransch_ospe,15,2008,0
bransch_ospe,15,2009,0
bransch_ospe,15,2010,0
bransch_ospe,15,2011,0
bransch_ospe,15,2012,0
bransch_ospe,15,2013,0
bransch_ospe,15,2014,0
bransch_ospe,15,2015,0
bransch_ospe,15,2016,0
bransch_ospe,15,2017,0
bransch_ospe,15,2018,0
bransch_ospe,15,2019,0
totalt_tota,16,2008,9246.543
totalt_tota,16,2009,9965.083
totalt_tota,16,2010,10303.4
totalt_tota,16,2011,10845.578
totalt_tota,16,2012,10186.415
totalt_tota,16,2013,9117.601
totalt_tota,16,2014,10123.967
totalt_tota,16,2015,10235.017
totalt_tota,16,2016,10467.097
totalt_tota,16,2017,10446.514
totalt_tota,16,2018,11140.504
totalt_tota,16,2019,11284.384
marknadsproduktion_varo,16,2008,9164.95
marknadsproduktion_varo,16,2009,9878.09
marknadsproduktion_varo,16,2010,10207.15
marknadsproduktion_varo,16,2011,10746.75
marknadsproduktion_varo,16,2012,10080.85
marknadsproduktion_varo,16,2013,9006.81
marknadsproduktion_varo,16,2014,10008.7
marknadsproduktion_varo,16,2015,10106.44
marknadsproduktion_varo,16,2016,10330.78
marknadsproduktion_varo,16,2017,10302.85
marknadsproduktion_varo,16,2018,10992.83
marknadsproduktion_varo,16,2019,11129.8
marknadsproduktion_tjan,16,2008,81.593
marknadsproduktion_tjan,16,2009,86.993
marknadsproduktion_tjan,16,2010,96.25
marknadsproduktion_tjan,16,2011,98.828
marknadsproduktion_tjan,16,2012,105.565
marknadsproduktion_tjan,16,2013,110.791
marknadsproduktion_tjan,16,2014,115.267
marknadsproduktion_tjan,16,2015,128.577
marknadsproduktion_tjan,16,2016,136.317
marknadsproduktion_tjan,16,2017,143.664
marknadsproduktion_tjan,16,2018,147.674
marknadsproduktion_tjan,16,2019,154.584
offentl_mynd,16,2008,0
offentl_mynd,16,2009,0
offentl_mynd,16,2010,0
offentl_mynd,16,2011,0
offentl_mynd,16,2012,0
offentl_mynd,16,2013,0
offentl_mynd,16,2014,0
offentl_mynd,16,2015,0
offentl_mynd,16,2016,0
offentl_mynd,16,2017,0
offentl_mynd,16,2018,0
offentl_mynd,16,2019,0
privat_kons,16,2008,
privat_kons,16,2009,
privat_kons,16,2010,
privat_kons,16,2011,
privat_kons,16,2012,
privat_kons,16,2013,
privat_kons,16,2014,
privat_kons,16,2015,
privat_kons,16,2016,
privat_kons,16,2017,
privat_kons,16,2018,
privat_kons,16,2019,
bransch_ospe,16,2008,0
bransch_ospe,16,2009,0
bransch_ospe,16,2010,0
bransch_ospe,16,2011,0
bransch_ospe,16,2012,0
bransch_ospe,16,2013,0
bransch_ospe,16,2014,0
bransch_ospe,16,2015,0
bransch_ospe,16,2016,0
bransch_ospe,16,2017,0
bransch_ospe,16,2018,0
bransch_ospe,16,2019,0
totalt_tota,17,2008,10073.469
totalt_tota,17,2009,10063.846
totalt_tota,17,2010,11204.816
totalt_tota,17,2011,10497.634
totalt_tota,17,2012,10206.603
totalt_tota,17,2013,9792.137
totalt_tota,17,2014,10398.525
totalt_tota,17,2015,11306.49
totalt_tota,17,2016,11516.805
totalt_tota,17,2017,11871.775
totalt_tota,17,2018,11594.293
totalt_tota,17,2019,11239.709
marknadsproduktion_varo,17,2008,9988.9
marknadsproduktion_varo,17,2009,9985.69
marknadsproduktion_varo,17,2010,11122.64
marknadsproduktion_varo,17,2011,10408.94
marknadsproduktion_varo,17,2012,10115.78
marknadsproduktion_varo,17,2013,9700.36
marknadsproduktion_varo,17,2014,10302.87
marknadsproduktion_varo,17,2015,11203.89
marknadsproduktion_varo,17,2016,11410.51
marknadsproduktion_varo,17,2017,11759.21
marknadsproduktion_varo,17,2018,11477.66
marknadsproduktion_varo,17,2019,11119.72
marknadsproduktion_tjan,17,2008,84.569
marknadsproduktion_tjan,17,2009,78.156
marknadsproduktion_tjan,17,2010,82.176
marknadsproduktion_tjan,17,2011,88.694
marknadsproduktion_tjan,17,2012,90.823
marknadsproduktion_tjan,17,2013,91.777
marknadsproduktion_tjan,17,2014,95.655
marknadsproduktion_tjan,17,2015,102.6
marknadsproduktion_tjan,17,2016,106.295
marknadsproduktion_tjan,17,2017,112.565
marknadsproduktion_tjan,17,2018,116.633
marknadsproduktion_tjan,17,2019,119.989
offentl_mynd,17,2008,0
offentl_mynd,17,2009,0
offentl_mynd,17,2010,0
offentl_mynd,17,2011,0
offentl_mynd,17,2012,0
offentl_mynd,17,2013,0
offentl_mynd,17,2014,0
offentl_mynd,17,2015,0
offentl_mynd,17,2016,0
offentl_mynd,17,2017,0
offentl_mynd,17,2018,0
offentl_mynd,17,2019,0
privat_kons,17,2008,
privat_kons,17,2009,
privat_kons,17,2010,
privat_kons,17,2011,
privat_kons,17,2012,
privat_kons,17,2013,
privat_kons,17,2014,
privat_kons,17,2015,
privat_kons,17,2016,
privat_kons,17,2017,
privat_kons,17,2018,
privat_kons,17,2019,
bransch_ospe,17,2008,0
bransch_ospe,17,2009,0
bransch_ospe,17,2010,0
bransch_ospe,17,2011,0
bransch_ospe,17,2012,0
bransch_ospe,17,2013,0
bransch_ospe,17,2014,0
bransch_ospe,17,2015,0
bransch_ospe,17,2016,0
bransch_ospe,17,2017,0
bransch_ospe,17,2018,0
bransch_ospe,17,2019,0
totalt_tota,18,2008,9671.375
totalt_tota,18,2009,10440.681
totalt_tota,18,2010,12699.142
totalt_tota,18,2011,11762.892
totalt_tota,18,2012,10144.621
totalt_tota,18,2013,9957.523
totalt_tota,18,2014,10712.931
totalt_tota,18,2015,11696.451
totalt_tota,18,2016,11150.536
totalt_tota,18,2017,11118.675
totalt_tota,18,2018,13133.937
totalt_tota,18,2019,13080.44
marknadsproduktion_varo,18,2008,9605.94
marknadsproduktion_varo,18,2009,10373.95
marknadsproduktion_varo,18,2010,12626.75
marknadsproduktion_varo,18,2011,11684.93
marknadsproduktion_varo,18,2012,10063.89
marknadsproduktion_varo,18,2013,9875.01
marknadsproduktion_varo,18,2014,10633.86
marknadsproduktion_varo,18,2015,11610.32
marknadsproduktion_varo,18,2016,11058.98
marknadsproduktion_varo,18,2017,11023.94
marknadsproduktion_varo,18,2018,13032.76
marknadsproduktion_varo,18,2019,12976.32
marknadsproduktion_tjan,18,2008,65.435
marknadsproduktion_tjan,18,2009,66.731
marknadsproduktion_tjan,18,2010,72.392
marknadsproduktion_tjan,18,2011,77.962
marknadsproduktion_tjan,18,2012,80.731
marknadsproduktion_tjan,18,2013,82.513
marknadsproduktion_tjan,18,2014,79.071
marknadsproduktion_tjan,18,2015,86.131
marknadsproduktion_tjan,18,2016,91.556
marknadsproduktion_tjan,18,2017,94.735
marknadsproduktion_tjan,18,2018,101.177
marknadsproduktion_tjan,18,2019,104.12
offentl_mynd,18,2008,0
offentl_mynd,18,2009,0
offentl_mynd,18,2010,0
offentl_mynd,18,2011,0
offentl_mynd,18,2012,0
offentl_mynd,18,2013,0
offentl_mynd,18,2014,0
offentl_mynd,18,2015,0
offentl_mynd,18,2016,0
offentl_mynd,18,2017,0
offentl_mynd,18,2018,0
offentl_mynd,18,2019,0
privat_kons,18,2008,
privat_kons,18,2009,
privat_kons,18,2010,
privat_kons,18,2011,
privat_kons,18,2012,
privat_kons,18,2013,
privat_kons,18,2014,
privat_kons,18,2015,
privat_kons,18,2016,
privat_kons,18,2017,
privat_kons,18,2018,
privat_kons,18,2019,
bransch_ospe,18,2008,0
bransch_ospe,18,2009,0
bransch_ospe,18,2010,0
bransch_ospe,18,2011,0
bransch_ospe,18,2012,0
bransch_ospe,18,2013,0
bransch_ospe,18,2014,0
bransch_ospe,18,2015,0
bransch_ospe,18,2016,0
bransch_ospe,18,2017,0
bransch_ospe,18,2018,0
bransch_ospe,18,2019,0
totalt_tota,19,2008,5781.765
totalt_tota,19,2009,5078.892
totalt_tota,19,2010,6293.827
totalt_tota,19,2011,5767.817
totalt_tota,19,2012,5116.59
totalt_tota,19,2013,5126.298
totalt_tota,19,2014,5054.196
totalt_tota,19,2015,5240.112
totalt_tota,19,2016,5470.237
totalt_tota,19,2017,5866.051
totalt_tota,19,2018,5886.079
totalt_tota,19,2019,5709.472
marknadsproduktion_varo,19,2008,5725.14
marknadsproduktion_varo,19,2009,5023.39
marknadsproduktion_varo,19,2010,6239.61
marknadsproduktion_varo,19,2011,5712.71
marknadsproduktion_varo,19,2012,5064.2
marknadsproduktion_varo,19,2013,5069.42
marknadsproduktion_varo,19,2014,4994.14
marknadsproduktion_varo,19,2015,5177.43
marknadsproduktion_varo,19,2016,5404.22
marknadsproduktion_varo,19,2017,5793.46
marknadsproduktion_varo,19,2018,5810.02
marknadsproduktion_varo,19,2019,5629.91
marknadsproduktion_tjan,19,2008,56.625
marknadsproduktion_tjan,19,2009,55.502
marknadsproduktion_tjan,19,2010,54.217
marknadsproduktion_tjan,19,2011,55.107
marknadsproduktion_tjan,19,2012,52.39
marknadsproduktion_tjan,19,2013,56.878
marknadsproduktion_tjan,19,2014,60.056
marknadsproduktion_tjan,19,2015,62.682
marknadsproduktion_tjan,19,2016,66.017
marknadsproduktion_tjan,19,2017,72.591
marknadsproduktion_tjan,19,2018,76.059
marknadsproduktion_tjan,19,2019,79.562
offentl_mynd,19,2008,0
offentl_mynd,19,2009,0
offentl_mynd,19,2010,0
offentl_mynd,19,2011,0
offentl_mynd,19,2012,0
offentl_mynd,19,2013,0
offentl_mynd,19,2014,0
offentl_mynd,19,2015,0
offentl_mynd,19,2016,0
offentl_mynd,19,2017,0
offentl_mynd,19,2018,0
offentl_mynd,19,2019,0
privat_kons,19,2008,
privat_kons,19,2009,
privat_kons,19,2010,
privat_kons,19,2011,
privat_kons,19,2012,
privat_kons,19,2013,
privat_kons,19,2014,
privat_kons,19,2015,
privat_kons,19,2016,
privat_kons,19,2017,
privat_kons,19,2018,
privat_kons,19,2019,
bransch_ospe,19,2008,0
bransch_ospe,19,2009,0
bransch_ospe,19,2010,0
bransch_ospe,19,2011,0
bransch_ospe,19,2012,0
bransch_ospe,19,2013,0
bransch_ospe,19,2014,0
bransch_ospe,19,2015,0
bransch_ospe,19,2016,0
bransch_ospe,19,2017,0
bransch_ospe,19,2018,0
bransch_ospe,19,2019,0
totalt_tota,20,2008,8987.499
totalt_tota,20,2009,7812.448
totalt_tota,20,2010,9126.118
totalt_tota,20,2011,8478.315
totalt_tota,20,2012,8652.809
totalt_tota,20,2013,8266.417
totalt_tota,20,2014,8193.854
totalt_tota,20,2015,8500.979
totalt_tota,20,2016,8523.344
totalt_tota,20,2017,9636.616
totalt_tota,20,2018,10054.49
totalt_tota,20,2019,9948.782
marknadsproduktion_varo,20,2008,8921.85
marknadsproduktion_varo,20,2009,7749.97
marknadsproduktion_varo,20,2010,9058.88
marknadsproduktion_varo,20,2011,8404.88
marknadsproduktion_varo,20,2012,8572.61
marknadsproduktion_varo,20,2013,8182.61
marknadsproduktion_varo,20,2014,8108.15
marknadsproduktion_varo,20,2015,8410.28
marknadsproduktion_varo,20,2016,8424.88
marknadsproduktion_varo,20,2017,9537.95
marknadsproduktion_varo,20,2018,9950.28
marknadsproduktion_varo,20,2019,9841.29
marknadsproduktion_tjan,20,2008,65.649
marknadsproduktion_tjan,20,2009,62.478
marknadsproduktion_tjan,20,2010,67.238
marknadsproduktion_tjan,20,2011,73.435
marknadsproduktion_tjan,20,2012,80.199
marknadsproduktion_tjan,20,2013,83.807
marknadsproduktion_tjan,20,2014,85.704
marknadsproduktion_tjan,20,2015,90.699
marknadsproduktion_tjan,20,2016,98.464
marknadsproduktion_tjan,20,2017,98.666
marknadsproduktion_tjan,20,2018,104.21
marknadsproduktion_tjan,20,2019,107.492
offentl_mynd,20,2008,0
offentl_mynd,20,2009,0
offentl_mynd,20,2010,0
offentl_mynd,20,2011,0
offentl_mynd,20,2012,0
offentl_mynd,20,2013,0
offentl_mynd,20,2014,0
offentl_mynd,20,2015,0
offentl_mynd,20,2016,0
offentl_mynd,20,2017,0
offentl_mynd,20,2018,0
offentl_mynd,20,2019,0
privat_kons,20,2008,
privat_kons,20,2009,
privat_kons,20,2010,
privat_kons,20,2011,
privat_kons,20,2012,
privat_kons,20,2013,
privat_kons,20,2014,
privat_kons,20,2015,
privat_kons,20,2016,
privat_kons,20,2017,
privat_kons,20,2018,
privat_kons,20,2019,
bransch_ospe,20,2008,0
bransch_ospe,20,2009,0
bransch_ospe,20,2010,0
bransch_ospe,20,2011,0
bransch_ospe,20,2012,0
bransch_ospe,20,2013,0
bransch_ospe,20,2014,0
bransch_ospe,20,2015,0
bransch_ospe,20,2016,0
bransch_ospe,20,2017,0
bransch_ospe,20,2018,0
bransch_ospe,20,2019,0
totalt_tota,21,2008,9211.871
totalt_tota,21,2009,8023.488
totalt_tota,21,2010,9645.427
totalt_tota,21,2011,9176.667
totalt_tota,21,2012,8995.186
totalt_tota,21,2013,9552.18
totalt_tota,21,2014,9438.644
totalt_tota,21,2015,10070.578
totalt_tota,21,2016,9938.831
totalt_tota,21,2017,11281.068
totalt_tota,21,2018,12000.909
totalt_tota,21,2019,11746.87
marknadsproduktion_varo,21,2008,9123.07
marknadsproduktion_varo,21,2009,7938.03
marknadsproduktion_varo,21,2010,9555.22
marknadsproduktion_varo,21,2011,9081.94
marknadsproduktion_varo,21,2012,8894.9
marknadsproduktion_varo,21,2013,9455.73
marknadsproduktion_varo,21,2014,9338.35
marknadsproduktion_varo,21,2015,9961.2
marknadsproduktion_varo,21,2016,9823.35
marknadsproduktion_varo,21,2017,11156.81
marknadsproduktion_varo,21,2018,11870.63
marknadsproduktion_varo,21,2019,11613.39
marknadsproduktion_tjan,21,2008,88.801
marknadsproduktion_tjan,21,2009,85.458
marknadsproduktion_tjan,21,2010,90.207
marknadsproduktion_tjan,21,2011,94.727
marknadsproduktion_tjan,21,2012,100.286
marknadsproduktion_tjan,21,2013,96.45
marknadsproduktion_tjan,21,2014,100.294
marknadsproduktion_tjan,21,2015,109.378
marknadsproduktion_tjan,21,2016,115.481
marknadsproduktion_tjan,21,2017,124.258
marknadsproduktion_tjan,21,2018,130.279
marknadsproduktion_tjan,21,2019,133.48
offentl_mynd,21,2008,0
offentl_mynd,21,2009,0
offentl_mynd,21,2010,0
offentl_mynd,21,2011,0
offentl_mynd,21,2012,0
offentl_mynd,21,2013,0
offentl_mynd,21,2014,0
offentl_mynd,21,2015,0
offentl_mynd,21,2016,0
offentl_mynd,21,2017,0
offentl_mynd,21,2018,0
offentl_mynd,21,2019,0
privat_kons,21,2008,
privat_kons,21,2009,
privat_kons,21,2010,
privat_kons,21,2011,
privat_kons,21,2012,
privat_kons,21,2013,
privat_kons,21,2014,
privat_kons,21,2015,
privat_kons,21,2016,
privat_kons,21,2017,
privat_kons,21,2018,
privat_kons,21,2019,
bransch_ospe,21,2008,0
bransch_ospe,21,2009,0
bransch_ospe,21,2010,0
bransch_ospe,21,2011,0
bransch_ospe,21,2012,0
bransch_ospe,21,2013,0
bransch_ospe,21,2014,0
bransch_ospe,21,2015,0
bransch_ospe,21,2016,0
bransch_ospe,21,2017,0
bransch_ospe,21,2018,0
bransch_ospe,21,2019,0
totalt_tota,22,2008,
totalt_tota,22,2009,
totalt_tota,22,2010,
totalt_tota,22,2011,
totalt_tota,22,2012,
totalt_tota,22,2013,
totalt_tota,22,2014,
totalt_tota,22,2015,
totalt_tota,22,2016,
totalt_tota,22,2017,
totalt_tota,22,2018,
totalt_tota,22,2019,
marknadsproduktion_varo,22,2008,
marknadsproduktion_varo,22,2009,
marknadsproduktion_varo,22,2010,
marknadsproduktion_varo,22,2011,
marknadsproduktion_varo,22,2012,
marknadsproduktion_varo,22,2013,
marknadsproduktion_varo,22,2014,
marknadsproduktion_varo,22,2015,
marknadsproduktion_varo,22,2016,
marknadsproduktion_varo,22,2017,
marknadsproduktion_varo,22,2018,
marknadsproduktion_varo,22,2019,
marknadsproduktion_tjan,22,2008,
marknadsproduktion_tjan,22,2009,
marknadsproduktion_tjan,22,2010,
marknadsproduktion_tjan,22,2011,
marknadsproduktion_tjan,22,2012,
marknadsproduktion_tjan,22,2013,
marknadsproduktion_tjan,22,2014,
marknadsproduktion_tjan,22,2015,
marknadsproduktion_tjan,22,2016,
marknadsproduktion_tjan,22,2017,
marknadsproduktion_tjan,22,2018,
marknadsproduktion_tjan,22,2019,
totalt_tota,23,2008,251558.495
totalt_tota,23,2009,245555.766
totalt_tota,23,2010,271084.691
totalt_tota,23,2011,270769.24
totalt_tota,23,2012,261972.47
totalt_tota,23,2013,254168.538
totalt_tota,23,2014,265291.472
totalt_tota,23,2015,280036.476
totalt_tota,23,2016,283897.917
totalt_tota,23,2017,299316.843
totalt_tota,23,2018,310610.57
totalt_tota,23,2019,319499.051
marknadsproduktion_varo,23,2008,247619.95
marknadsproduktion_varo,23,2009,241777.74
marknadsproduktion_varo,23,2010,266942.09
marknadsproduktion_varo,23,2011,266258.76
marknadsproduktion_varo,23,2012,257304.93
marknadsproduktion_varo,23,2013,249289.11
marknadsproduktion_varo,23,2014,260181.68
marknadsproduktion_varo,23,2015,274440.01
marknadsproduktion_varo,23,2016,277876.34
marknadsproduktion_varo,23,2017,292957.38
marknadsproduktion_varo,23,2018,303942.32
marknadsproduktion_varo,23,2019,312644.37
marknadsproduktion_tjan,23,2008,3938.545
marknadsproduktion_tjan,23,2009,3778.026
marknadsproduktion_tjan,23,2010,4142.601
marknadsproduktion_tjan,23,2011,4510.48
marknadsproduktion_tjan,23,2012,4667.54
marknadsproduktion_tjan,23,2013,4879.428
marknadsproduktion_tjan,23,2014,5109.792
marknadsproduktion_tjan,23,2015,5596.466
marknadsproduktion_tjan,23,2016,6021.577
marknadsproduktion_tjan,23,2017,6359.463
marknadsproduktion_tjan,23,2018,6668.25
marknadsproduktion_tjan,23,2019,6854.681
offentl_mynd,23,2008,0
offentl_mynd,23,2009,0
offentl_mynd,23,2010,0
offentl_mynd,23,2011,0
offentl_mynd,23,2012,0
offentl_mynd,23,2013,0
offentl_mynd,23,2014,0
offentl_mynd,23,2015,0
offentl_mynd,23,2016,0
offentl_mynd,23,2017,0
offentl_mynd,23,2018,0
offentl_mynd,23,2019,0
privat_kons,23,2008,
privat_kons,23,2009,
privat_kons,23,2010,
privat_kons,23,2011,
privat_kons,23,2012,
privat_kons,23,2013,
privat_kons,23,2014,
privat_kons,23,2015,
privat_kons,23,2016,
privat_kons,23,2017,
privat_kons,23,2018,
privat_kons,23,2019,
bransch_ospe,23,2008,
bransch_ospe,23,2009,
bransch_ospe,23,2010,
bransch_ospe,23,2011,
bransch_ospe,23,2012,
bransch_ospe,23,2013,
bransch_ospe,23,2014,
bransch_ospe,23,2015,
bransch_ospe,23,2016,
bransch_ospe,23,2017,
bransch_ospe,23,2018,
bransch_ospe,23,2019,
