sni_id,lan,year,vaxthusg
totalt_tota,13,2008,1572
totalt_tota,13,2009,1524
totalt_tota,13,2010,1611
totalt_tota,13,2011,1495
totalt_tota,13,2012,1405
totalt_tota,13,2013,1311
totalt_tota,13,2014,1282
totalt_tota,13,2015,1284
totalt_tota,13,2016,1261
totalt_tota,13,2017,1283
totalt_tota,13,2018,1307
totalt_tota,13,2019,1277
marknadsproduktion_varo,13,2008,867
marknadsproduktion_varo,13,2009,845
marknadsproduktion_varo,13,2010,932
marknadsproduktion_varo,13,2011,869
marknadsproduktion_varo,13,2012,823
marknadsproduktion_varo,13,2013,744
marknadsproduktion_varo,13,2014,738
marknadsproduktion_varo,13,2015,743
marknadsproduktion_varo,13,2016,742
marknadsproduktion_varo,13,2017,781
marknadsproduktion_varo,13,2018,828
marknadsproduktion_varo,13,2019,812
marknadsproduktion_tjan,13,2008,264
marknadsproduktion_tjan,13,2009,244
marknadsproduktion_tjan,13,2010,247
marknadsproduktion_tjan,13,2011,230
marknadsproduktion_tjan,13,2012,201
marknadsproduktion_tjan,13,2013,194
marknadsproduktion_tjan,13,2014,185
marknadsproduktion_tjan,13,2015,179
marknadsproduktion_tjan,13,2016,171
marknadsproduktion_tjan,13,2017,160
marknadsproduktion_tjan,13,2018,151
marknadsproduktion_tjan,13,2019,149
offentl_mynd,13,2008,22
offentl_mynd,13,2009,21
offentl_mynd,13,2010,22
offentl_mynd,13,2011,21
offentl_mynd,13,2012,21
offentl_mynd,13,2013,20
offentl_mynd,13,2014,19
offentl_mynd,13,2015,18
offentl_mynd,13,2016,18
offentl_mynd,13,2017,17
offentl_mynd,13,2018,15
offentl_mynd,13,2019,15
privat_kons,13,2008,419
privat_kons,13,2009,414
privat_kons,13,2010,409
privat_kons,13,2011,374
privat_kons,13,2012,359
privat_kons,13,2013,353
privat_kons,13,2014,340
privat_kons,13,2015,343
privat_kons,13,2016,330
privat_kons,13,2017,325
privat_kons,13,2018,313
privat_kons,13,2019,300
bransch_ospe,13,2008,
bransch_ospe,13,2009,
bransch_ospe,13,2010,
bransch_ospe,13,2011,
bransch_ospe,13,2012,
bransch_ospe,13,2013,
bransch_ospe,13,2014,
bransch_ospe,13,2015,
bransch_ospe,13,2016,
bransch_ospe,13,2017,
bransch_ospe,13,2018,
bransch_ospe,13,2019,
totalt_tota,14,2008,1865
totalt_tota,14,2009,1896
totalt_tota,14,2010,1952
totalt_tota,14,2011,1820
totalt_tota,14,2012,1836
totalt_tota,14,2013,1779
totalt_tota,14,2014,1642
totalt_tota,14,2015,1588
totalt_tota,14,2016,1735
totalt_tota,14,2017,1730
totalt_tota,14,2018,1699
totalt_tota,14,2019,1555
marknadsproduktion_varo,14,2008,1259
marknadsproduktion_varo,14,2009,1313
marknadsproduktion_varo,14,2010,1345
marknadsproduktion_varo,14,2011,1240
marknadsproduktion_varo,14,2012,1286
marknadsproduktion_varo,14,2013,1240
marknadsproduktion_varo,14,2014,1132
marknadsproduktion_varo,14,2015,1075
marknadsproduktion_varo,14,2016,1256
marknadsproduktion_varo,14,2017,1263
marknadsproduktion_varo,14,2018,1246
marknadsproduktion_varo,14,2019,1117
marknadsproduktion_tjan,14,2008,220
marknadsproduktion_tjan,14,2009,201
marknadsproduktion_tjan,14,2010,224
marknadsproduktion_tjan,14,2011,219
marknadsproduktion_tjan,14,2012,202
marknadsproduktion_tjan,14,2013,194
marknadsproduktion_tjan,14,2014,178
marknadsproduktion_tjan,14,2015,177
marknadsproduktion_tjan,14,2016,151
marknadsproduktion_tjan,14,2017,145
marknadsproduktion_tjan,14,2018,140
marknadsproduktion_tjan,14,2019,135
offentl_mynd,14,2008,19
offentl_mynd,14,2009,19
offentl_mynd,14,2010,20
offentl_mynd,14,2011,19
offentl_mynd,14,2012,19
offentl_mynd,14,2013,18
offentl_mynd,14,2014,17
offentl_mynd,14,2015,16
offentl_mynd,14,2016,16
offentl_mynd,14,2017,15
offentl_mynd,14,2018,13
offentl_mynd,14,2019,14
privat_kons,14,2008,367
privat_kons,14,2009,363
privat_kons,14,2010,364
privat_kons,14,2011,342
privat_kons,14,2012,329
privat_kons,14,2013,326
privat_kons,14,2014,315
privat_kons,14,2015,320
privat_kons,14,2016,312
privat_kons,14,2017,307
privat_kons,14,2018,300
privat_kons,14,2019,289
bransch_ospe,14,2008,
bransch_ospe,14,2009,
bransch_ospe,14,2010,
bransch_ospe,14,2011,
bransch_ospe,14,2012,
bransch_ospe,14,2013,
bransch_ospe,14,2014,
bransch_ospe,14,2015,
bransch_ospe,14,2016,
bransch_ospe,14,2017,
bransch_ospe,14,2018,
bransch_ospe,14,2019,
totalt_tota,15,2008,2401
totalt_tota,15,2009,1905
totalt_tota,15,2010,2260
totalt_tota,15,2011,1767
totalt_tota,15,2012,1715
totalt_tota,15,2013,1645
totalt_tota,15,2014,1472
totalt_tota,15,2015,1398
totalt_tota,15,2016,1397
totalt_tota,15,2017,1406
totalt_tota,15,2018,1323
totalt_tota,15,2019,1282
marknadsproduktion_varo,15,2008,1792
marknadsproduktion_varo,15,2009,1350
marknadsproduktion_varo,15,2010,1713
marknadsproduktion_varo,15,2011,1255
marknadsproduktion_varo,15,2012,1232
marknadsproduktion_varo,15,2013,1194
marknadsproduktion_varo,15,2014,1031
marknadsproduktion_varo,15,2015,938
marknadsproduktion_varo,15,2016,950
marknadsproduktion_varo,15,2017,969
marknadsproduktion_varo,15,2018,900
marknadsproduktion_varo,15,2019,859
marknadsproduktion_tjan,15,2008,269
marknadsproduktion_tjan,15,2009,220
marknadsproduktion_tjan,15,2010,218
marknadsproduktion_tjan,15,2011,199
marknadsproduktion_tjan,15,2012,181
marknadsproduktion_tjan,15,2013,150
marknadsproduktion_tjan,15,2014,145
marknadsproduktion_tjan,15,2015,157
marknadsproduktion_tjan,15,2016,152
marknadsproduktion_tjan,15,2017,145
marknadsproduktion_tjan,15,2018,141
marknadsproduktion_tjan,15,2019,149
offentl_mynd,15,2008,18
offentl_mynd,15,2009,17
offentl_mynd,15,2010,18
offentl_mynd,15,2011,17
offentl_mynd,15,2012,17
offentl_mynd,15,2013,16
offentl_mynd,15,2014,15
offentl_mynd,15,2015,15
offentl_mynd,15,2016,15
offentl_mynd,15,2017,15
offentl_mynd,15,2018,13
offentl_mynd,15,2019,13
privat_kons,15,2008,322
privat_kons,15,2009,318
privat_kons,15,2010,311
privat_kons,15,2011,296
privat_kons,15,2012,285
privat_kons,15,2013,284
privat_kons,15,2014,281
privat_kons,15,2015,289
privat_kons,15,2016,279
privat_kons,15,2017,277
privat_kons,15,2018,269
privat_kons,15,2019,261
bransch_ospe,15,2008,
bransch_ospe,15,2009,
bransch_ospe,15,2010,
bransch_ospe,15,2011,
bransch_ospe,15,2012,
bransch_ospe,15,2013,
bransch_ospe,15,2014,
bransch_ospe,15,2015,
bransch_ospe,15,2016,
bransch_ospe,15,2017,
bransch_ospe,15,2018,
bransch_ospe,15,2019,
totalt_tota,16,2008,2040
totalt_tota,16,2009,1821
totalt_tota,16,2010,1987
totalt_tota,16,2011,1878
totalt_tota,16,2012,1806
totalt_tota,16,2013,1789
totalt_tota,16,2014,1718
totalt_tota,16,2015,1660
totalt_tota,16,2016,1705
totalt_tota,16,2017,1707
totalt_tota,16,2018,1638
totalt_tota,16,2019,1621
marknadsproduktion_varo,16,2008,1372
marknadsproduktion_varo,16,2009,1169
marknadsproduktion_varo,16,2010,1330
marknadsproduktion_varo,16,2011,1260
marknadsproduktion_varo,16,2012,1223
marknadsproduktion_varo,16,2013,1220
marknadsproduktion_varo,16,2014,1169
marknadsproduktion_varo,16,2015,1131
marknadsproduktion_varo,16,2016,1191
marknadsproduktion_varo,16,2017,1203
marknadsproduktion_varo,16,2018,1156
marknadsproduktion_varo,16,2019,1145
marknadsproduktion_tjan,16,2008,237
marknadsproduktion_tjan,16,2009,224
marknadsproduktion_tjan,16,2010,230
marknadsproduktion_tjan,16,2011,226
marknadsproduktion_tjan,16,2012,206
marknadsproduktion_tjan,16,2013,198
marknadsproduktion_tjan,16,2014,187
marknadsproduktion_tjan,16,2015,165
marknadsproduktion_tjan,16,2016,160
marknadsproduktion_tjan,16,2017,155
marknadsproduktion_tjan,16,2018,152
marknadsproduktion_tjan,16,2019,152
offentl_mynd,16,2008,19
offentl_mynd,16,2009,17
offentl_mynd,16,2010,18
offentl_mynd,16,2011,17
offentl_mynd,16,2012,16
offentl_mynd,16,2013,16
offentl_mynd,16,2014,15
offentl_mynd,16,2015,14
offentl_mynd,16,2016,14
offentl_mynd,16,2017,14
offentl_mynd,16,2018,12
offentl_mynd,16,2019,13
privat_kons,16,2008,412
privat_kons,16,2009,411
privat_kons,16,2010,410
privat_kons,16,2011,375
privat_kons,16,2012,360
privat_kons,16,2013,356
privat_kons,16,2014,347
privat_kons,16,2015,350
privat_kons,16,2016,340
privat_kons,16,2017,335
privat_kons,16,2018,319
privat_kons,16,2019,311
bransch_ospe,16,2008,
bransch_ospe,16,2009,
bransch_ospe,16,2010,
bransch_ospe,16,2011,
bransch_ospe,16,2012,
bransch_ospe,16,2013,
bransch_ospe,16,2014,
bransch_ospe,16,2015,
bransch_ospe,16,2016,
bransch_ospe,16,2017,
bransch_ospe,16,2018,
bransch_ospe,16,2019,
totalt_tota,17,2008,1715
totalt_tota,17,2009,1630
totalt_tota,17,2010,1748
totalt_tota,17,2011,1594
totalt_tota,17,2012,1495
totalt_tota,17,2013,1428
totalt_tota,17,2014,1355
totalt_tota,17,2015,1326
totalt_tota,17,2016,1312
totalt_tota,17,2017,1303
totalt_tota,17,2018,1240
totalt_tota,17,2019,1202
marknadsproduktion_varo,17,2008,1070
marknadsproduktion_varo,17,2009,1016
marknadsproduktion_varo,17,2010,1133
marknadsproduktion_varo,17,2011,1009
marknadsproduktion_varo,17,2012,944
marknadsproduktion_varo,17,2013,897
marknadsproduktion_varo,17,2014,841
marknadsproduktion_varo,17,2015,814
marknadsproduktion_varo,17,2016,818
marknadsproduktion_varo,17,2017,823
marknadsproduktion_varo,17,2018,786
marknadsproduktion_varo,17,2019,760
marknadsproduktion_tjan,17,2008,242
marknadsproduktion_tjan,17,2009,214
marknadsproduktion_tjan,17,2010,224
marknadsproduktion_tjan,17,2011,219
marknadsproduktion_tjan,17,2012,202
marknadsproduktion_tjan,17,2013,183
marknadsproduktion_tjan,17,2014,173
marknadsproduktion_tjan,17,2015,167
marknadsproduktion_tjan,17,2016,158
marknadsproduktion_tjan,17,2017,152
marknadsproduktion_tjan,17,2018,142
marknadsproduktion_tjan,17,2019,139
offentl_mynd,17,2008,24
offentl_mynd,17,2009,24
offentl_mynd,17,2010,22
offentl_mynd,17,2011,20
offentl_mynd,17,2012,19
offentl_mynd,17,2013,19
offentl_mynd,17,2014,18
offentl_mynd,17,2015,18
offentl_mynd,17,2016,17
offentl_mynd,17,2017,16
offentl_mynd,17,2018,14
offentl_mynd,17,2019,14
privat_kons,17,2008,378
privat_kons,17,2009,376
privat_kons,17,2010,368
privat_kons,17,2011,346
privat_kons,17,2012,331
privat_kons,17,2013,329
privat_kons,17,2014,323
privat_kons,17,2015,328
privat_kons,17,2016,319
privat_kons,17,2017,312
privat_kons,17,2018,299
privat_kons,17,2019,288
bransch_ospe,17,2008,
bransch_ospe,17,2009,
bransch_ospe,17,2010,
bransch_ospe,17,2011,
bransch_ospe,17,2012,
bransch_ospe,17,2013,
bransch_ospe,17,2014,
bransch_ospe,17,2015,
bransch_ospe,17,2016,
bransch_ospe,17,2017,
bransch_ospe,17,2018,
bransch_ospe,17,2019,
totalt_tota,18,2008,2030
totalt_tota,18,2009,1863
totalt_tota,18,2010,2075
totalt_tota,18,2011,2035
totalt_tota,18,2012,1820
totalt_tota,18,2013,1694
totalt_tota,18,2014,1638
totalt_tota,18,2015,1574
totalt_tota,18,2016,1551
totalt_tota,18,2017,1560
totalt_tota,18,2018,1547
totalt_tota,18,2019,1477
marknadsproduktion_varo,18,2008,1389
marknadsproduktion_varo,18,2009,1236
marknadsproduktion_varo,18,2010,1432
marknadsproduktion_varo,18,2011,1436
marknadsproduktion_varo,18,2012,1263
marknadsproduktion_varo,18,2013,1160
marknadsproduktion_varo,18,2014,1122
marknadsproduktion_varo,18,2015,1066
marknadsproduktion_varo,18,2016,1061
marknadsproduktion_varo,18,2017,1105
marknadsproduktion_varo,18,2018,1112
marknadsproduktion_varo,18,2019,1043
marknadsproduktion_tjan,18,2008,271
marknadsproduktion_tjan,18,2009,256
marknadsproduktion_tjan,18,2010,277
marknadsproduktion_tjan,18,2011,260
marknadsproduktion_tjan,18,2012,234
marknadsproduktion_tjan,18,2013,217
marknadsproduktion_tjan,18,2014,207
marknadsproduktion_tjan,18,2015,197
marknadsproduktion_tjan,18,2016,190
marknadsproduktion_tjan,18,2017,164
marknadsproduktion_tjan,18,2018,158
marknadsproduktion_tjan,18,2019,166
offentl_mynd,18,2008,21
offentl_mynd,18,2009,23
offentl_mynd,18,2010,23
offentl_mynd,18,2011,23
offentl_mynd,18,2012,22
offentl_mynd,18,2013,21
offentl_mynd,18,2014,21
offentl_mynd,18,2015,21
offentl_mynd,18,2016,21
offentl_mynd,18,2017,20
offentl_mynd,18,2018,17
offentl_mynd,18,2019,19
privat_kons,18,2008,350
privat_kons,18,2009,348
privat_kons,18,2010,343
privat_kons,18,2011,316
privat_kons,18,2012,300
privat_kons,18,2013,296
privat_kons,18,2014,288
privat_kons,18,2015,291
privat_kons,18,2016,279
privat_kons,18,2017,271
privat_kons,18,2018,259
privat_kons,18,2019,250
bransch_ospe,18,2008,
bransch_ospe,18,2009,
bransch_ospe,18,2010,
bransch_ospe,18,2011,
bransch_ospe,18,2012,
bransch_ospe,18,2013,
bransch_ospe,18,2014,
bransch_ospe,18,2015,
bransch_ospe,18,2016,
bransch_ospe,18,2017,
bransch_ospe,18,2018,
bransch_ospe,18,2019,
totalt_tota,19,2008,752
totalt_tota,19,2009,728
totalt_tota,19,2010,739
totalt_tota,19,2011,706
totalt_tota,19,2012,705
totalt_tota,19,2013,659
totalt_tota,19,2014,615
totalt_tota,19,2015,626
totalt_tota,19,2016,598
totalt_tota,19,2017,566
totalt_tota,19,2018,547
totalt_tota,19,2019,545
marknadsproduktion_varo,19,2008,415
marknadsproduktion_varo,19,2009,397
marknadsproduktion_varo,19,2010,402
marknadsproduktion_varo,19,2011,382
marknadsproduktion_varo,19,2012,405
marknadsproduktion_varo,19,2013,367
marknadsproduktion_varo,19,2014,336
marknadsproduktion_varo,19,2015,353
marknadsproduktion_varo,19,2016,350
marknadsproduktion_varo,19,2017,329
marknadsproduktion_varo,19,2018,323
marknadsproduktion_varo,19,2019,322
marknadsproduktion_tjan,19,2008,141
marknadsproduktion_tjan,19,2009,135
marknadsproduktion_tjan,19,2010,143
marknadsproduktion_tjan,19,2011,145
marknadsproduktion_tjan,19,2012,129
marknadsproduktion_tjan,19,2013,124
marknadsproduktion_tjan,19,2014,115
marknadsproduktion_tjan,19,2015,109
marknadsproduktion_tjan,19,2016,89
marknadsproduktion_tjan,19,2017,81
marknadsproduktion_tjan,19,2018,76
marknadsproduktion_tjan,19,2019,79
offentl_mynd,19,2008,10
offentl_mynd,19,2009,11
offentl_mynd,19,2010,10
offentl_mynd,19,2011,10
offentl_mynd,19,2012,9
offentl_mynd,19,2013,9
offentl_mynd,19,2014,9
offentl_mynd,19,2015,9
offentl_mynd,19,2016,9
offentl_mynd,19,2017,9
offentl_mynd,19,2018,8
offentl_mynd,19,2019,8
privat_kons,19,2008,185
privat_kons,19,2009,185
privat_kons,19,2010,184
privat_kons,19,2011,169
privat_kons,19,2012,162
privat_kons,19,2013,159
privat_kons,19,2014,155
privat_kons,19,2015,156
privat_kons,19,2016,151
privat_kons,19,2017,147
privat_kons,19,2018,141
privat_kons,19,2019,136
bransch_ospe,19,2008,
bransch_ospe,19,2009,
bransch_ospe,19,2010,
bransch_ospe,19,2011,
bransch_ospe,19,2012,
bransch_ospe,19,2013,
bransch_ospe,19,2014,
bransch_ospe,19,2015,
bransch_ospe,19,2016,
bransch_ospe,19,2017,
bransch_ospe,19,2018,
bransch_ospe,19,2019,
totalt_tota,20,2008,1714
totalt_tota,20,2009,1736
totalt_tota,20,2010,1600
totalt_tota,20,2011,1635
totalt_tota,20,2012,1564
totalt_tota,20,2013,1534
totalt_tota,20,2014,1477
totalt_tota,20,2015,1486
totalt_tota,20,2016,1430
totalt_tota,20,2017,1430
totalt_tota,20,2018,1424
totalt_tota,20,2019,1356
marknadsproduktion_varo,20,2008,1137
marknadsproduktion_varo,20,2009,1163
marknadsproduktion_varo,20,2010,1027
marknadsproduktion_varo,20,2011,1096
marknadsproduktion_varo,20,2012,1055
marknadsproduktion_varo,20,2013,1034
marknadsproduktion_varo,20,2014,998
marknadsproduktion_varo,20,2015,1008
marknadsproduktion_varo,20,2016,975
marknadsproduktion_varo,20,2017,999
marknadsproduktion_varo,20,2018,1013
marknadsproduktion_varo,20,2019,946
marknadsproduktion_tjan,20,2008,231
marknadsproduktion_tjan,20,2009,227
marknadsproduktion_tjan,20,2010,233
marknadsproduktion_tjan,20,2011,222
marknadsproduktion_tjan,20,2012,208
marknadsproduktion_tjan,20,2013,200
marknadsproduktion_tjan,20,2014,187
marknadsproduktion_tjan,20,2015,184
marknadsproduktion_tjan,20,2016,171
marknadsproduktion_tjan,20,2017,155
marknadsproduktion_tjan,20,2018,148
marknadsproduktion_tjan,20,2019,152
offentl_mynd,20,2008,19
offentl_mynd,20,2009,20
offentl_mynd,20,2010,20
offentl_mynd,20,2011,19
offentl_mynd,20,2012,18
offentl_mynd,20,2013,17
offentl_mynd,20,2014,17
offentl_mynd,20,2015,16
offentl_mynd,20,2016,16
offentl_mynd,20,2017,15
offentl_mynd,20,2018,13
offentl_mynd,20,2019,14
privat_kons,20,2008,326
privat_kons,20,2009,325
privat_kons,20,2010,320
privat_kons,20,2011,299
privat_kons,20,2012,283
privat_kons,20,2013,282
privat_kons,20,2014,276
privat_kons,20,2015,278
privat_kons,20,2016,268
privat_kons,20,2017,261
privat_kons,20,2018,250
privat_kons,20,2019,244
bransch_ospe,20,2008,
bransch_ospe,20,2009,
bransch_ospe,20,2010,
bransch_ospe,20,2011,
bransch_ospe,20,2012,
bransch_ospe,20,2013,
bransch_ospe,20,2014,
bransch_ospe,20,2015,
bransch_ospe,20,2016,
bransch_ospe,20,2017,
bransch_ospe,20,2018,
bransch_ospe,20,2019,
totalt_tota,21,2008,5862
totalt_tota,21,2009,4714
totalt_tota,21,2010,6083
totalt_tota,21,2011,5850
totalt_tota,21,2012,5600
totalt_tota,21,2013,5410
totalt_tota,21,2014,5333
totalt_tota,21,2015,4763
totalt_tota,21,2016,5569
totalt_tota,21,2017,5730
totalt_tota,21,2018,5213
totalt_tota,21,2019,5246
marknadsproduktion_varo,21,2008,5207
marknadsproduktion_varo,21,2009,4063
marknadsproduktion_varo,21,2010,5442
marknadsproduktion_varo,21,2011,5242
marknadsproduktion_varo,21,2012,5036
marknadsproduktion_varo,21,2013,4864
marknadsproduktion_varo,21,2014,4796
marknadsproduktion_varo,21,2015,4222
marknadsproduktion_varo,21,2016,5061
marknadsproduktion_varo,21,2017,5223
marknadsproduktion_varo,21,2018,4746
marknadsproduktion_varo,21,2019,4761
marknadsproduktion_tjan,21,2008,234
marknadsproduktion_tjan,21,2009,213
marknadsproduktion_tjan,21,2010,218
marknadsproduktion_tjan,21,2011,208
marknadsproduktion_tjan,21,2012,189
marknadsproduktion_tjan,21,2013,180
marknadsproduktion_tjan,21,2014,179
marknadsproduktion_tjan,21,2015,175
marknadsproduktion_tjan,21,2016,162
marknadsproduktion_tjan,21,2017,166
marknadsproduktion_tjan,21,2018,148
marknadsproduktion_tjan,21,2019,172
offentl_mynd,21,2008,47
offentl_mynd,21,2009,65
offentl_mynd,21,2010,53
offentl_mynd,21,2011,55
offentl_mynd,21,2012,49
offentl_mynd,21,2013,45
offentl_mynd,21,2014,47
offentl_mynd,21,2015,53
offentl_mynd,21,2016,47
offentl_mynd,21,2017,49
offentl_mynd,21,2018,44
offentl_mynd,21,2019,47
privat_kons,21,2008,374
privat_kons,21,2009,373
privat_kons,21,2010,369
privat_kons,21,2011,345
privat_kons,21,2012,326
privat_kons,21,2013,321
privat_kons,21,2014,312
privat_kons,21,2015,314
privat_kons,21,2016,299
privat_kons,21,2017,291
privat_kons,21,2018,276
privat_kons,21,2019,266
bransch_ospe,21,2008,
bransch_ospe,21,2009,
bransch_ospe,21,2010,
bransch_ospe,21,2011,
bransch_ospe,21,2012,
bransch_ospe,21,2013,
bransch_ospe,21,2014,
bransch_ospe,21,2015,
bransch_ospe,21,2016,
bransch_ospe,21,2017,
bransch_ospe,21,2018,
bransch_ospe,21,2019,
totalt_tota,22,2008,
totalt_tota,22,2009,
totalt_tota,22,2010,
totalt_tota,22,2011,
totalt_tota,22,2012,
totalt_tota,22,2013,
totalt_tota,22,2014,
totalt_tota,22,2015,
totalt_tota,22,2016,
totalt_tota,22,2017,
totalt_tota,22,2018,
totalt_tota,22,2019,
marknadsproduktion_varo,22,2008,
marknadsproduktion_varo,22,2009,
marknadsproduktion_varo,22,2010,
marknadsproduktion_varo,22,2011,
marknadsproduktion_varo,22,2012,
marknadsproduktion_varo,22,2013,
marknadsproduktion_varo,22,2014,
marknadsproduktion_varo,22,2015,
marknadsproduktion_varo,22,2016,
marknadsproduktion_varo,22,2017,
marknadsproduktion_varo,22,2018,
marknadsproduktion_varo,22,2019,
marknadsproduktion_tjan,22,2008,
marknadsproduktion_tjan,22,2009,
marknadsproduktion_tjan,22,2010,
marknadsproduktion_tjan,22,2011,
marknadsproduktion_tjan,22,2012,
marknadsproduktion_tjan,22,2013,
marknadsproduktion_tjan,22,2014,
marknadsproduktion_tjan,22,2015,
marknadsproduktion_tjan,22,2016,
marknadsproduktion_tjan,22,2017,
marknadsproduktion_tjan,22,2018,
marknadsproduktion_tjan,22,2019,
offentl_mynd,22,2008,
offentl_mynd,22,2009,
offentl_mynd,22,2010,
offentl_mynd,22,2011,
offentl_mynd,22,2012,
offentl_mynd,22,2013,
offentl_mynd,22,2014,
offentl_mynd,22,2015,
offentl_mynd,22,2016,
offentl_mynd,22,2017,
offentl_mynd,22,2018,
offentl_mynd,22,2019,
privat_kons,22,2008,
privat_kons,22,2009,
privat_kons,22,2010,
privat_kons,22,2011,
privat_kons,22,2012,
privat_kons,22,2013,
privat_kons,22,2014,
privat_kons,22,2015,
privat_kons,22,2016,
privat_kons,22,2017,
privat_kons,22,2018,
privat_kons,22,2019,
bransch_ospe,22,2008,
bransch_ospe,22,2009,
bransch_ospe,22,2010,
bransch_ospe,22,2011,
bransch_ospe,22,2012,
bransch_ospe,22,2013,
bransch_ospe,22,2014,
bransch_ospe,22,2015,
bransch_ospe,22,2016,
bransch_ospe,22,2017,
bransch_ospe,22,2018,
bransch_ospe,22,2019,
totalt_tota,23,2008,69001
totalt_tota,23,2009,63991
totalt_tota,23,2010,69687
totalt_tota,23,2011,59514
totalt_tota,23,2012,60648
totalt_tota,23,2013,59515
totalt_tota,23,2014,58370
totalt_tota,23,2015,60130
totalt_tota,23,2016,60014
totalt_tota,23,2017,58274
totalt_tota,23,2018,56914
totalt_tota,23,2019,55337
marknadsproduktion_varo,23,2008,40916
marknadsproduktion_varo,23,2009,36906
marknadsproduktion_varo,23,2010,43025
marknadsproduktion_varo,23,2011,35424
marknadsproduktion_varo,23,2012,38006
marknadsproduktion_varo,23,2013,36624
marknadsproduktion_varo,23,2014,35341
marknadsproduktion_varo,23,2015,35664
marknadsproduktion_varo,23,2016,35682
marknadsproduktion_varo,23,2017,35532
marknadsproduktion_varo,23,2018,35126
marknadsproduktion_varo,23,2019,34082
marknadsproduktion_tjan,23,2008,15876
marknadsproduktion_tjan,23,2009,14860
marknadsproduktion_tjan,23,2010,14718
marknadsproduktion_tjan,23,2011,12928
marknadsproduktion_tjan,23,2012,11882
marknadsproduktion_tjan,23,2013,12321
marknadsproduktion_tjan,23,2014,12596
marknadsproduktion_tjan,23,2015,13871
marknadsproduktion_tjan,23,2016,14038
marknadsproduktion_tjan,23,2017,12618
marknadsproduktion_tjan,23,2018,12003
marknadsproduktion_tjan,23,2019,11678
offentl_mynd,23,2008,880
offentl_mynd,23,2009,936
offentl_mynd,23,2010,892
offentl_mynd,23,2011,842
offentl_mynd,23,2012,834
offentl_mynd,23,2013,754
offentl_mynd,23,2014,738
offentl_mynd,23,2015,750
offentl_mynd,23,2016,726
offentl_mynd,23,2017,704
offentl_mynd,23,2018,622
offentl_mynd,23,2019,689
privat_kons,23,2008,11329
privat_kons,23,2009,11289
privat_kons,23,2010,11053
privat_kons,23,2011,10320
privat_kons,23,2012,9926
privat_kons,23,2013,9815
privat_kons,23,2014,9695
privat_kons,23,2015,9846
privat_kons,23,2016,9568
privat_kons,23,2017,9420
privat_kons,23,2018,9163
privat_kons,23,2019,8887
bransch_ospe,23,2008,
bransch_ospe,23,2009,
bransch_ospe,23,2010,
bransch_ospe,23,2011,
bransch_ospe,23,2012,
bransch_ospe,23,2013,
bransch_ospe,23,2014,
bransch_ospe,23,2015,
bransch_ospe,23,2016,
bransch_ospe,23,2017,
bransch_ospe,23,2018,
bransch_ospe,23,2019,
