sni_id,lan,year,forv_tot_bio
marknadsproduktion_varo,12,2014,51969.62
marknadsproduktion_varo,12,2015,51741.98
marknadsproduktion_varo,12,2016,52167.41
marknadsproduktion_varo,12,2017,52131.54
marknadsproduktion_varo,12,2018,51431.27
marknadsproduktion_varo,12,2019,52510.75
marknadsproduktion_tjan,12,2008,1835.025
marknadsproduktion_tjan,12,2009,1735.792
marknadsproduktion_tjan,12,2010,1900.432
marknadsproduktion_tjan,12,2011,1995.643
marknadsproduktion_tjan,12,2012,2099.296
marknadsproduktion_tjan,12,2013,2111.995
marknadsproduktion_tjan,12,2014,2131.862
marknadsproduktion_tjan,12,2015,2263.775
marknadsproduktion_tjan,12,2016,2327.442
marknadsproduktion_tjan,12,2017,2410.528
marknadsproduktion_tjan,12,2018,2453.012
marknadsproduktion_tjan,12,2019,2533.326
offentl_mynd,12,2008,0
offentl_mynd,12,2009,0
offentl_mynd,12,2010,0
offentl_mynd,12,2011,0
offentl_mynd,12,2012,0
offentl_mynd,12,2013,0
offentl_mynd,12,2014,0
offentl_mynd,12,2015,0
offentl_mynd,12,2016,0
offentl_mynd,12,2017,0
offentl_mynd,12,2018,0
offentl_mynd,12,2019,0
privat_kons,12,2008,
privat_kons,12,2009,
privat_kons,12,2010,
privat_kons,12,2011,
privat_kons,12,2012,
privat_kons,12,2013,
privat_kons,12,2014,
privat_kons,12,2015,
privat_kons,12,2016,
privat_kons,12,2017,
privat_kons,12,2018,
privat_kons,12,2019,
bransch_ospe,12,2008,0
bransch_ospe,12,2009,0
bransch_ospe,12,2010,0
bransch_ospe,12,2011,0
bransch_ospe,12,2012,0
bransch_ospe,12,2013,0
bransch_ospe,12,2014,0
bransch_ospe,12,2015,0
bransch_ospe,12,2016,0
bransch_ospe,12,2017,0
bransch_ospe,12,2018,0
bransch_ospe,12,2019,0
totalt_tota,13,2008,13285.136
totalt_tota,13,2009,12572.63
totalt_tota,13,2010,12944.805
totalt_tota,13,2011,14017.363
totalt_tota,13,2012,13727.32
totalt_tota,13,2013,13529.461
totalt_tota,13,2014,13307.179
totalt_tota,13,2015,13426.672
totalt_tota,13,2016,13461.118
totalt_tota,13,2017,13592.039
totalt_tota,13,2018,13322.948
totalt_tota,13,2019,13484.747
marknadsproduktion_varo,13,2008,13024.83
marknadsproduktion_varo,13,2009,12323.26
marknadsproduktion_varo,13,2010,12678.1
marknadsproduktion_varo,13,2011,13739.99
marknadsproduktion_varo,13,2012,13441.07
marknadsproduktion_varo,13,2013,13242.89
marknadsproduktion_varo,13,2014,13020.16
marknadsproduktion_varo,13,2015,13125.01
marknadsproduktion_varo,13,2016,13156.88
marknadsproduktion_varo,13,2017,13283.38
marknadsproduktion_varo,13,2018,13009.32
marknadsproduktion_varo,13,2019,13172.4
marknadsproduktion_tjan,13,2008,260.306
marknadsproduktion_tjan,13,2009,249.37
marknadsproduktion_tjan,13,2010,266.705
marknadsproduktion_tjan,13,2011,277.373
marknadsproduktion_tjan,13,2012,286.25
marknadsproduktion_tjan,13,2013,286.571
marknadsproduktion_tjan,13,2014,287.019
marknadsproduktion_tjan,13,2015,301.662
marknadsproduktion_tjan,13,2016,304.238
marknadsproduktion_tjan,13,2017,308.659
marknadsproduktion_tjan,13,2018,313.628
marknadsproduktion_tjan,13,2019,312.347
offentl_mynd,13,2008,0
offentl_mynd,13,2009,0
offentl_mynd,13,2010,0
offentl_mynd,13,2011,0
offentl_mynd,13,2012,0
offentl_mynd,13,2013,0
offentl_mynd,13,2014,0
offentl_mynd,13,2015,0
offentl_mynd,13,2016,0
offentl_mynd,13,2017,0
offentl_mynd,13,2018,0
offentl_mynd,13,2019,0
privat_kons,13,2008,
privat_kons,13,2009,
privat_kons,13,2010,
privat_kons,13,2011,
privat_kons,13,2012,
privat_kons,13,2013,
privat_kons,13,2014,
privat_kons,13,2015,
privat_kons,13,2016,
privat_kons,13,2017,
privat_kons,13,2018,
privat_kons,13,2019,
bransch_ospe,13,2008,0
bransch_ospe,13,2009,0
bransch_ospe,13,2010,0
bransch_ospe,13,2011,0
bransch_ospe,13,2012,0
bransch_ospe,13,2013,0
bransch_ospe,13,2014,0
bransch_ospe,13,2015,0
bransch_ospe,13,2016,0
bransch_ospe,13,2017,0
bransch_ospe,13,2018,0
bransch_ospe,13,2019,0
totalt_tota,14,2008,10719.861
totalt_tota,14,2009,10186.964
totalt_tota,14,2010,10525.282
totalt_tota,14,2011,10874.183
totalt_tota,14,2012,10761.817
totalt_tota,14,2013,10487.476
totalt_tota,14,2014,10539.28
totalt_tota,14,2015,10373.817
totalt_tota,14,2016,10491.273
totalt_tota,14,2017,10522.921
totalt_tota,14,2018,10575.494
totalt_tota,14,2019,10717.981
marknadsproduktion_varo,14,2008,10396.11
marknadsproduktion_varo,14,2009,9889.82
marknadsproduktion_varo,14,2010,10193.66
marknadsproduktion_varo,14,2011,10534.9
marknadsproduktion_varo,14,2012,10420.71
marknadsproduktion_varo,14,2013,10156.5
marknadsproduktion_varo,14,2014,10208.04
marknadsproduktion_varo,14,2015,10030.92
marknadsproduktion_varo,14,2016,10148
marknadsproduktion_varo,14,2017,10166.37
marknadsproduktion_varo,14,2018,10216.11
marknadsproduktion_varo,14,2019,10352.15
marknadsproduktion_tjan,14,2008,323.751
marknadsproduktion_tjan,14,2009,297.144
marknadsproduktion_tjan,14,2010,331.622
marknadsproduktion_tjan,14,2011,339.283
marknadsproduktion_tjan,14,2012,341.107
marknadsproduktion_tjan,14,2013,330.976
marknadsproduktion_tjan,14,2014,331.24
marknadsproduktion_tjan,14,2015,342.897
marknadsproduktion_tjan,14,2016,343.273
marknadsproduktion_tjan,14,2017,356.551
marknadsproduktion_tjan,14,2018,359.384
marknadsproduktion_tjan,14,2019,365.831
offentl_mynd,14,2008,0
offentl_mynd,14,2009,0
offentl_mynd,14,2010,0
offentl_mynd,14,2011,0
offentl_mynd,14,2012,0
offentl_mynd,14,2013,0
offentl_mynd,14,2014,0
offentl_mynd,14,2015,0
offentl_mynd,14,2016,0
offentl_mynd,14,2017,0
offentl_mynd,14,2018,0
offentl_mynd,14,2019,0
privat_kons,14,2008,
privat_kons,14,2009,
privat_kons,14,2010,
privat_kons,14,2011,
privat_kons,14,2012,
privat_kons,14,2013,
privat_kons,14,2014,
privat_kons,14,2015,
privat_kons,14,2016,
privat_kons,14,2017,
privat_kons,14,2018,
privat_kons,14,2019,
bransch_ospe,14,2008,0
bransch_ospe,14,2009,0
bransch_ospe,14,2010,0
bransch_ospe,14,2011,0
bransch_ospe,14,2012,0
bransch_ospe,14,2013,0
bransch_ospe,14,2014,0
bransch_ospe,14,2015,0
bransch_ospe,14,2016,0
bransch_ospe,14,2017,0
bransch_ospe,14,2018,0
bransch_ospe,14,2019,0
totalt_tota,15,2008,6585.042
totalt_tota,15,2009,6264.515
totalt_tota,15,2010,6598.957
totalt_tota,15,2011,6755.601
totalt_tota,15,2012,6672.695
totalt_tota,15,2013,6293.748
totalt_tota,15,2014,6094.974
totalt_tota,15,2015,6013.024
totalt_tota,15,2016,6052.287
totalt_tota,15,2017,6132.825
totalt_tota,15,2018,6079.706
totalt_tota,15,2019,6098.963
marknadsproduktion_varo,15,2008,6330.5
marknadsproduktion_varo,15,2009,6025.32
marknadsproduktion_varo,15,2010,6333.5
marknadsproduktion_varo,15,2011,6481.39
marknadsproduktion_varo,15,2012,6385.58
marknadsproduktion_varo,15,2013,5994.01
marknadsproduktion_varo,15,2014,5796.86
marknadsproduktion_varo,15,2015,5705
marknadsproduktion_varo,15,2016,5734.2
marknadsproduktion_varo,15,2017,5787.97
marknadsproduktion_varo,15,2018,5732.37
marknadsproduktion_varo,15,2019,5741.6
marknadsproduktion_tjan,15,2008,254.542
marknadsproduktion_tjan,15,2009,239.195
marknadsproduktion_tjan,15,2010,265.457
marknadsproduktion_tjan,15,2011,274.211
marknadsproduktion_tjan,15,2012,287.115
marknadsproduktion_tjan,15,2013,299.738
marknadsproduktion_tjan,15,2014,298.114
marknadsproduktion_tjan,15,2015,308.024
marknadsproduktion_tjan,15,2016,318.087
marknadsproduktion_tjan,15,2017,344.855
marknadsproduktion_tjan,15,2018,347.336
marknadsproduktion_tjan,15,2019,357.363
offentl_mynd,15,2008,0
offentl_mynd,15,2009,0
offentl_mynd,15,2010,0
offentl_mynd,15,2011,0
offentl_mynd,15,2012,0
offentl_mynd,15,2013,0
offentl_mynd,15,2014,0
offentl_mynd,15,2015,0
offentl_mynd,15,2016,0
offentl_mynd,15,2017,0
offentl_mynd,15,2018,0
offentl_mynd,15,2019,0
privat_kons,15,2008,
privat_kons,15,2009,
privat_kons,15,2010,
privat_kons,15,2011,
privat_kons,15,2012,
privat_kons,15,2013,
privat_kons,15,2014,
privat_kons,15,2015,
privat_kons,15,2016,
privat_kons,15,2017,
privat_kons,15,2018,
privat_kons,15,2019,
bransch_ospe,15,2008,0
bransch_ospe,15,2009,0
bransch_ospe,15,2010,0
bransch_ospe,15,2011,0
bransch_ospe,15,2012,0
bransch_ospe,15,2013,0
bransch_ospe,15,2014,0
bransch_ospe,15,2015,0
bransch_ospe,15,2016,0
bransch_ospe,15,2017,0
bransch_ospe,15,2018,0
bransch_ospe,15,2019,0
totalt_tota,16,2008,13348.684
totalt_tota,16,2009,12946.896
totalt_tota,16,2010,13498.943
totalt_tota,16,2011,14173.917
totalt_tota,16,2012,14112.597
totalt_tota,16,2013,13633.646
totalt_tota,16,2014,13393.44
totalt_tota,16,2015,13464.265
totalt_tota,16,2016,13070.798
totalt_tota,16,2017,13361.818
totalt_tota,16,2018,12796.517
totalt_tota,16,2019,13253.729
marknadsproduktion_varo,16,2008,13062.17
marknadsproduktion_varo,16,2009,12656.89
marknadsproduktion_varo,16,2010,13194.44
marknadsproduktion_varo,16,2011,13862.63
marknadsproduktion_varo,16,2012,13788.23
marknadsproduktion_varo,16,2013,13305.63
marknadsproduktion_varo,16,2014,13058.9
marknadsproduktion_varo,16,2015,13126.02
marknadsproduktion_varo,16,2016,12720.48
marknadsproduktion_varo,16,2017,13015.24
marknadsproduktion_varo,16,2018,12448.26
marknadsproduktion_varo,16,2019,12912.19
marknadsproduktion_tjan,16,2008,286.514
marknadsproduktion_tjan,16,2009,290.006
marknadsproduktion_tjan,16,2010,304.503
marknadsproduktion_tjan,16,2011,311.287
marknadsproduktion_tjan,16,2012,324.367
marknadsproduktion_tjan,16,2013,328.016
marknadsproduktion_tjan,16,2014,334.54
marknadsproduktion_tjan,16,2015,338.245
marknadsproduktion_tjan,16,2016,350.318
marknadsproduktion_tjan,16,2017,346.578
marknadsproduktion_tjan,16,2018,348.257
marknadsproduktion_tjan,16,2019,341.539
offentl_mynd,16,2008,0
offentl_mynd,16,2009,0
offentl_mynd,16,2010,0
offentl_mynd,16,2011,0
offentl_mynd,16,2012,0
offentl_mynd,16,2013,0
offentl_mynd,16,2014,0
offentl_mynd,16,2015,0
offentl_mynd,16,2016,0
offentl_mynd,16,2017,0
offentl_mynd,16,2018,0
offentl_mynd,16,2019,0
privat_kons,16,2008,
privat_kons,16,2009,
privat_kons,16,2010,
privat_kons,16,2011,
privat_kons,16,2012,
privat_kons,16,2013,
privat_kons,16,2014,
privat_kons,16,2015,
privat_kons,16,2016,
privat_kons,16,2017,
privat_kons,16,2018,
privat_kons,16,2019,
bransch_ospe,16,2008,0
bransch_ospe,16,2009,0
bransch_ospe,16,2010,0
bransch_ospe,16,2011,0
bransch_ospe,16,2012,0
bransch_ospe,16,2013,0
bransch_ospe,16,2014,0
bransch_ospe,16,2015,0
bransch_ospe,16,2016,0
bransch_ospe,16,2017,0
bransch_ospe,16,2018,0
bransch_ospe,16,2019,0
totalt_tota,17,2008,13353.722
totalt_tota,17,2009,12805.658
totalt_tota,17,2010,13144.024
totalt_tota,17,2011,13818.873
totalt_tota,17,2012,13560.944
totalt_tota,17,2013,13043.814
totalt_tota,17,2014,12701.661
totalt_tota,17,2015,12708.004
totalt_tota,17,2016,12674.354
totalt_tota,17,2017,12861.764
totalt_tota,17,2018,12549.163
totalt_tota,17,2019,12807.062
marknadsproduktion_varo,17,2008,13047.17
marknadsproduktion_varo,17,2009,12524.91
marknadsproduktion_varo,17,2010,12853.63
marknadsproduktion_varo,17,2011,13529.37
marknadsproduktion_varo,17,2012,13249.36
marknadsproduktion_varo,17,2013,12726.55
marknadsproduktion_varo,17,2014,12383.12
marknadsproduktion_varo,17,2015,12398.49
marknadsproduktion_varo,17,2016,12360.83
marknadsproduktion_varo,17,2017,12547.91
marknadsproduktion_varo,17,2018,12232.88
marknadsproduktion_varo,17,2019,12473.45
marknadsproduktion_tjan,17,2008,306.552
marknadsproduktion_tjan,17,2009,280.748
marknadsproduktion_tjan,17,2010,290.394
marknadsproduktion_tjan,17,2011,289.503
marknadsproduktion_tjan,17,2012,311.584
marknadsproduktion_tjan,17,2013,317.264
marknadsproduktion_tjan,17,2014,318.541
marknadsproduktion_tjan,17,2015,309.514
marknadsproduktion_tjan,17,2016,313.524
marknadsproduktion_tjan,17,2017,313.854
marknadsproduktion_tjan,17,2018,316.283
marknadsproduktion_tjan,17,2019,333.612
offentl_mynd,17,2008,0
offentl_mynd,17,2009,0
offentl_mynd,17,2010,0
offentl_mynd,17,2011,0
offentl_mynd,17,2012,0
offentl_mynd,17,2013,0
offentl_mynd,17,2014,0
offentl_mynd,17,2015,0
offentl_mynd,17,2016,0
offentl_mynd,17,2017,0
offentl_mynd,17,2018,0
offentl_mynd,17,2019,0
privat_kons,17,2008,
privat_kons,17,2009,
privat_kons,17,2010,
privat_kons,17,2011,
privat_kons,17,2012,
privat_kons,17,2013,
privat_kons,17,2014,
privat_kons,17,2015,
privat_kons,17,2016,
privat_kons,17,2017,
privat_kons,17,2018,
privat_kons,17,2019,
bransch_ospe,17,2008,0
bransch_ospe,17,2009,0
bransch_ospe,17,2010,0
bransch_ospe,17,2011,0
bransch_ospe,17,2012,0
bransch_ospe,17,2013,0
bransch_ospe,17,2014,0
bransch_ospe,17,2015,0
bransch_ospe,17,2016,0
bransch_ospe,17,2017,0
bransch_ospe,17,2018,0
bransch_ospe,17,2019,0
totalt_tota,18,2008,11748.372
totalt_tota,18,2009,11164.214
totalt_tota,18,2010,11348.698
totalt_tota,18,2011,12125.625
totalt_tota,18,2012,12233.115
totalt_tota,18,2013,12017.189
totalt_tota,18,2014,12078.545
totalt_tota,18,2015,11980.971
totalt_tota,18,2016,11730.18
totalt_tota,18,2017,11845.9
totalt_tota,18,2018,11672.984
totalt_tota,18,2019,11868.506
marknadsproduktion_varo,18,2008,11502.29
marknadsproduktion_varo,18,2009,10924.65
marknadsproduktion_varo,18,2010,11106.39
marknadsproduktion_varo,18,2011,11886.61
marknadsproduktion_varo,18,2012,11984.58
marknadsproduktion_varo,18,2013,11760.56
marknadsproduktion_varo,18,2014,11814.89
marknadsproduktion_varo,18,2015,11714.78
marknadsproduktion_varo,18,2016,11458.52
marknadsproduktion_varo,18,2017,11575.74
marknadsproduktion_varo,18,2018,11402.71
marknadsproduktion_varo,18,2019,11588.57
marknadsproduktion_tjan,18,2008,246.082
marknadsproduktion_tjan,18,2009,239.564
marknadsproduktion_tjan,18,2010,242.308
marknadsproduktion_tjan,18,2011,239.015
marknadsproduktion_tjan,18,2012,248.535
marknadsproduktion_tjan,18,2013,256.629
marknadsproduktion_tjan,18,2014,263.655
marknadsproduktion_tjan,18,2015,266.191
marknadsproduktion_tjan,18,2016,271.66
marknadsproduktion_tjan,18,2017,270.16
marknadsproduktion_tjan,18,2018,270.274
marknadsproduktion_tjan,18,2019,279.936
offentl_mynd,18,2008,0
offentl_mynd,18,2009,0
offentl_mynd,18,2010,0
offentl_mynd,18,2011,0
offentl_mynd,18,2012,0
offentl_mynd,18,2013,0
offentl_mynd,18,2014,0
offentl_mynd,18,2015,0
offentl_mynd,18,2016,0
offentl_mynd,18,2017,0
offentl_mynd,18,2018,0
offentl_mynd,18,2019,0
privat_kons,18,2008,
privat_kons,18,2009,
privat_kons,18,2010,
privat_kons,18,2011,
privat_kons,18,2012,
privat_kons,18,2013,
privat_kons,18,2014,
privat_kons,18,2015,
privat_kons,18,2016,
privat_kons,18,2017,
privat_kons,18,2018,
privat_kons,18,2019,
bransch_ospe,18,2008,0
bransch_ospe,18,2009,0
bransch_ospe,18,2010,0
bransch_ospe,18,2011,0
bransch_ospe,18,2012,0
bransch_ospe,18,2013,0
bransch_ospe,18,2014,0
bransch_ospe,18,2015,0
bransch_ospe,18,2016,0
bransch_ospe,18,2017,0
bransch_ospe,18,2018,0
bransch_ospe,18,2019,0
totalt_tota,19,2008,6164.157
totalt_tota,19,2009,6031.315
totalt_tota,19,2010,6099.88
totalt_tota,19,2011,6886.606
totalt_tota,19,2012,6866.695
totalt_tota,19,2013,6701.852
totalt_tota,19,2014,6727.377
totalt_tota,19,2015,6656.828
totalt_tota,19,2016,6500.027
totalt_tota,19,2017,6608.06
totalt_tota,19,2018,6455.891
totalt_tota,19,2019,6709.413
marknadsproduktion_varo,19,2008,5968.13
marknadsproduktion_varo,19,2009,5845.55
marknadsproduktion_varo,19,2010,5914.08
marknadsproduktion_varo,19,2011,6706.9
marknadsproduktion_varo,19,2012,6687.08
marknadsproduktion_varo,19,2013,6507.38
marknadsproduktion_varo,19,2014,6536.3
marknadsproduktion_varo,19,2015,6461.74
marknadsproduktion_varo,19,2016,6298.86
marknadsproduktion_varo,19,2017,6394.71
marknadsproduktion_varo,19,2018,6237.4
marknadsproduktion_varo,19,2019,6498.51
marknadsproduktion_tjan,19,2008,196.027
marknadsproduktion_tjan,19,2009,185.765
marknadsproduktion_tjan,19,2010,185.8
marknadsproduktion_tjan,19,2011,179.706
marknadsproduktion_tjan,19,2012,179.615
marknadsproduktion_tjan,19,2013,194.472
marknadsproduktion_tjan,19,2014,191.077
marknadsproduktion_tjan,19,2015,195.088
marknadsproduktion_tjan,19,2016,201.167
marknadsproduktion_tjan,19,2017,213.35
marknadsproduktion_tjan,19,2018,218.491
marknadsproduktion_tjan,19,2019,210.903
offentl_mynd,19,2008,0
offentl_mynd,19,2009,0
offentl_mynd,19,2010,0
offentl_mynd,19,2011,0
offentl_mynd,19,2012,0
offentl_mynd,19,2013,0
offentl_mynd,19,2014,0
offentl_mynd,19,2015,0
offentl_mynd,19,2016,0
offentl_mynd,19,2017,0
offentl_mynd,19,2018,0
offentl_mynd,19,2019,0
privat_kons,19,2008,
privat_kons,19,2009,
privat_kons,19,2010,
privat_kons,19,2011,
privat_kons,19,2012,
privat_kons,19,2013,
privat_kons,19,2014,
privat_kons,19,2015,
privat_kons,19,2016,
privat_kons,19,2017,
privat_kons,19,2018,
privat_kons,19,2019,
bransch_ospe,19,2008,0
bransch_ospe,19,2009,0
bransch_ospe,19,2010,0
bransch_ospe,19,2011,0
bransch_ospe,19,2012,0
bransch_ospe,19,2013,0
bransch_ospe,19,2014,0
bransch_ospe,19,2015,0
bransch_ospe,19,2016,0
bransch_ospe,19,2017,0
bransch_ospe,19,2018,0
bransch_ospe,19,2019,0
totalt_tota,20,2008,10547.563
totalt_tota,20,2009,10248.078
totalt_tota,20,2010,10690.386
totalt_tota,20,2011,12120.552
totalt_tota,20,2012,12124.122
totalt_tota,20,2013,11790.125
totalt_tota,20,2014,11693.837
totalt_tota,20,2015,11529.201
totalt_tota,20,2016,11364.893
totalt_tota,20,2017,11576.075
totalt_tota,20,2018,11323.967
totalt_tota,20,2019,11885.564
marknadsproduktion_varo,20,2008,10295.24
marknadsproduktion_varo,20,2009,10010.08
marknadsproduktion_varo,20,2010,10433.32
marknadsproduktion_varo,20,2011,11862.02
marknadsproduktion_varo,20,2012,11845.73
marknadsproduktion_varo,20,2013,11502.24
marknadsproduktion_varo,20,2014,11411.28
marknadsproduktion_varo,20,2015,11243.61
marknadsproduktion_varo,20,2016,11070.14
marknadsproduktion_varo,20,2017,11283.76
marknadsproduktion_varo,20,2018,11029.28
marknadsproduktion_varo,20,2019,11576.04
marknadsproduktion_tjan,20,2008,252.323
marknadsproduktion_tjan,20,2009,237.998
marknadsproduktion_tjan,20,2010,257.066
marknadsproduktion_tjan,20,2011,258.532
marknadsproduktion_tjan,20,2012,278.392
marknadsproduktion_tjan,20,2013,287.885
marknadsproduktion_tjan,20,2014,282.557
marknadsproduktion_tjan,20,2015,285.591
marknadsproduktion_tjan,20,2016,294.753
marknadsproduktion_tjan,20,2017,292.315
marknadsproduktion_tjan,20,2018,294.687
marknadsproduktion_tjan,20,2019,309.524
offentl_mynd,20,2008,0
offentl_mynd,20,2009,0
offentl_mynd,20,2010,0
offentl_mynd,20,2011,0
offentl_mynd,20,2012,0
offentl_mynd,20,2013,0
offentl_mynd,20,2014,0
offentl_mynd,20,2015,0
offentl_mynd,20,2016,0
offentl_mynd,20,2017,0
offentl_mynd,20,2018,0
offentl_mynd,20,2019,0
privat_kons,20,2008,
privat_kons,20,2009,
privat_kons,20,2010,
privat_kons,20,2011,
privat_kons,20,2012,
privat_kons,20,2013,
privat_kons,20,2014,
privat_kons,20,2015,
privat_kons,20,2016,
privat_kons,20,2017,
privat_kons,20,2018,
privat_kons,20,2019,
bransch_ospe,20,2008,0
bransch_ospe,20,2009,0
bransch_ospe,20,2010,0
bransch_ospe,20,2011,0
bransch_ospe,20,2012,0
bransch_ospe,20,2013,0
bransch_ospe,20,2014,0
bransch_ospe,20,2015,0
bransch_ospe,20,2016,0
bransch_ospe,20,2017,0
bransch_ospe,20,2018,0
bransch_ospe,20,2019,0
totalt_tota,21,2008,10260.063
totalt_tota,21,2009,9920.807
totalt_tota,21,2010,10458.633
totalt_tota,21,2011,11511.214
totalt_tota,21,2012,11602.306
totalt_tota,21,2013,11354.527
totalt_tota,21,2014,11256.405
totalt_tota,21,2015,11279.791
totalt_tota,21,2016,11291.33
totalt_tota,21,2017,11412.516
totalt_tota,21,2018,11196.105
totalt_tota,21,2019,11640.962
marknadsproduktion_varo,21,2008,9964.19
marknadsproduktion_varo,21,2009,9639.91
marknadsproduktion_varo,21,2010,10168.21
marknadsproduktion_varo,21,2011,11207.66
marknadsproduktion_varo,21,2012,11285.22
marknadsproduktion_varo,21,2013,11039.57
marknadsproduktion_varo,21,2014,10933.62
marknadsproduktion_varo,21,2015,10950.62
marknadsproduktion_varo,21,2016,10959.29
marknadsproduktion_varo,21,2017,11082.04
marknadsproduktion_varo,21,2018,10868.37
marknadsproduktion_varo,21,2019,11309.97
marknadsproduktion_tjan,21,2008,295.873
marknadsproduktion_tjan,21,2009,280.897
marknadsproduktion_tjan,21,2010,290.423
marknadsproduktion_tjan,21,2011,303.554
marknadsproduktion_tjan,21,2012,317.086
marknadsproduktion_tjan,21,2013,314.957
marknadsproduktion_tjan,21,2014,322.785
marknadsproduktion_tjan,21,2015,329.171
marknadsproduktion_tjan,21,2016,332.04
marknadsproduktion_tjan,21,2017,330.476
marknadsproduktion_tjan,21,2018,327.735
marknadsproduktion_tjan,21,2019,330.992
offentl_mynd,21,2008,0
offentl_mynd,21,2009,0
offentl_mynd,21,2010,0
offentl_mynd,21,2011,0
offentl_mynd,21,2012,0
offentl_mynd,21,2013,0
offentl_mynd,21,2014,0
offentl_mynd,21,2015,0
offentl_mynd,21,2016,0
offentl_mynd,21,2017,0
offentl_mynd,21,2018,0
offentl_mynd,21,2019,0
privat_kons,21,2008,
privat_kons,21,2009,
privat_kons,21,2010,
privat_kons,21,2011,
privat_kons,21,2012,
privat_kons,21,2013,
privat_kons,21,2014,
privat_kons,21,2015,
privat_kons,21,2016,
privat_kons,21,2017,
privat_kons,21,2018,
privat_kons,21,2019,
bransch_ospe,21,2008,0
bransch_ospe,21,2009,0
bransch_ospe,21,2010,0
bransch_ospe,21,2011,0
bransch_ospe,21,2012,0
bransch_ospe,21,2013,0
bransch_ospe,21,2014,0
bransch_ospe,21,2015,0
bransch_ospe,21,2016,0
bransch_ospe,21,2017,0
bransch_ospe,21,2018,0
bransch_ospe,21,2019,0
totalt_tota,22,2008,
totalt_tota,22,2009,
totalt_tota,22,2010,
totalt_tota,22,2011,
totalt_tota,22,2012,
totalt_tota,22,2013,
totalt_tota,22,2014,
totalt_tota,22,2015,
totalt_tota,22,2016,
totalt_tota,22,2017,
totalt_tota,22,2018,
totalt_tota,22,2019,
marknadsproduktion_varo,22,2008,
marknadsproduktion_varo,22,2009,
marknadsproduktion_varo,22,2010,
marknadsproduktion_varo,22,2011,
marknadsproduktion_varo,22,2012,
marknadsproduktion_varo,22,2013,
marknadsproduktion_varo,22,2014,
marknadsproduktion_varo,22,2015,
marknadsproduktion_varo,22,2016,
marknadsproduktion_varo,22,2017,
marknadsproduktion_varo,22,2018,
marknadsproduktion_varo,22,2019,
marknadsproduktion_tjan,22,2008,
marknadsproduktion_tjan,22,2009,
marknadsproduktion_tjan,22,2010,
marknadsproduktion_tjan,22,2011,
marknadsproduktion_tjan,22,2012,
marknadsproduktion_tjan,22,2013,
marknadsproduktion_tjan,22,2014,
marknadsproduktion_tjan,22,2015,
marknadsproduktion_tjan,22,2016,
marknadsproduktion_tjan,22,2017,
marknadsproduktion_tjan,22,2018,
marknadsproduktion_tjan,22,2019,
totalt_tota,23,2008,338472.122
totalt_tota,23,2009,327385.953
totalt_tota,23,2010,337313.783
totalt_tota,23,2011,350262.069
totalt_tota,23,2012,346889.137
totalt_tota,23,2013,336959.489
totalt_tota,23,2014,335556.224
totalt_tota,23,2015,335471.516
totalt_tota,23,2016,336998.436
totalt_tota,23,2017,340111.462
totalt_tota,23,2018,333847.846
totalt_tota,23,2019,340121.201
marknadsproduktion_varo,23,2008,327392.26
marknadsproduktion_varo,23,2009,316637.53
marknadsproduktion_varo,23,2010,325781.7
marknadsproduktion_varo,23,2011,338280.99
marknadsproduktion_varo,23,2012,334398.1
marknadsproduktion_varo,23,2013,324217.82
marknadsproduktion_varo,23,2014,322637.26
marknadsproduktion_varo,23,2015,322084.85
marknadsproduktion_varo,23,2016,323223.28
marknadsproduktion_varo,23,2017,326001.51
marknadsproduktion_varo,23,2018,319629.57
marknadsproduktion_varo,23,2019,325431.53
marknadsproduktion_tjan,23,2008,11079.862
marknadsproduktion_tjan,23,2009,10748.423
marknadsproduktion_tjan,23,2010,11532.083
marknadsproduktion_tjan,23,2011,11981.079
marknadsproduktion_tjan,23,2012,12491.037
marknadsproduktion_tjan,23,2013,12741.669
marknadsproduktion_tjan,23,2014,12918.964
marknadsproduktion_tjan,23,2015,13386.666
marknadsproduktion_tjan,23,2016,13775.156
marknadsproduktion_tjan,23,2017,14109.952
marknadsproduktion_tjan,23,2018,14218.276
marknadsproduktion_tjan,23,2019,14689.671
offentl_mynd,23,2008,0
offentl_mynd,23,2009,0
offentl_mynd,23,2010,0
offentl_mynd,23,2011,0
offentl_mynd,23,2012,0
offentl_mynd,23,2013,0
offentl_mynd,23,2014,0
offentl_mynd,23,2015,0
offentl_mynd,23,2016,0
offentl_mynd,23,2017,0
offentl_mynd,23,2018,0
offentl_mynd,23,2019,0
privat_kons,23,2008,
privat_kons,23,2009,
privat_kons,23,2010,
privat_kons,23,2011,
privat_kons,23,2012,
privat_kons,23,2013,
privat_kons,23,2014,
privat_kons,23,2015,
privat_kons,23,2016,
privat_kons,23,2017,
privat_kons,23,2018,
privat_kons,23,2019,
bransch_ospe,23,2008,
bransch_ospe,23,2009,
bransch_ospe,23,2010,
bransch_ospe,23,2011,
bransch_ospe,23,2012,
bransch_ospe,23,2013,
bransch_ospe,23,2014,
bransch_ospe,23,2015,
bransch_ospe,23,2016,
bransch_ospe,23,2017,
bransch_ospe,23,2018,
bransch_ospe,23,2019,
