sni_id,lan,year,ant_ny
dataprogrammering_data,4,2023,181
dataprogrammering_data,4,2022,150
dataprogrammering_data,4,2021,139
dataprogrammering_data,4,2020,153
dataprogrammering_data,4,2019,152
dataprogrammering_data,4,2018,143
dataprogrammering_data,4,2017,155
dataprogrammering_data,4,2016,153
dataprogrammering_data,4,2015,134
dataprogrammering_data,4,2014,147
dataprogrammering_data,4,2013,151
dataprogrammering_data,4,2012,135
dataprogrammering_data,4,2011,149
finans_fors,4,2023,196
finans_fors,4,2022,198
finans_fors,4,2021,232
finans_fors,4,2020,178
finans_fors,4,2019,158
finans_fors,4,2018,142
finans_fors,4,2017,188
finans_fors,4,2016,176
finans_fors,4,2015,172
finans_fors,4,2014,166
finans_fors,4,2013,153
finans_fors,4,2012,111
finans_fors,4,2011,135
juridisk_ek,4,2023,194
juridisk_ek,4,2022,219
juridisk_ek,4,2021,218
juridisk_ek,4,2020,240
juridisk_ek,4,2019,235
juridisk_ek,4,2018,198
juridisk_ek,4,2017,226
juridisk_ek,4,2016,192
juridisk_ek,4,2015,190
juridisk_ek,4,2014,208
juridisk_ek,4,2013,213
juridisk_ek,4,2012,208
juridisk_ek,4,2011,188
arkitekt_tekn,4,2023,106
arkitekt_tekn,4,2022,112
arkitekt_tekn,4,2021,112
arkitekt_tekn,4,2020,103
arkitekt_tekn,4,2019,105
arkitekt_tekn,4,2018,107
arkitekt_tekn,4,2017,119
arkitekt_tekn,4,2016,103
arkitekt_tekn,4,2015,109
arkitekt_tekn,4,2014,101
arkitekt_tekn,4,2013,108
arkitekt_tekn,4,2012,118
arkitekt_tekn,4,2011,126
reklam_mark,4,2023,33
reklam_mark,4,2022,31
reklam_mark,4,2021,20
reklam_mark,4,2020,30
reklam_mark,4,2019,22
reklam_mark,4,2018,20
reklam_mark,4,2017,22
reklam_mark,4,2016,23
reklam_mark,4,2015,24
reklam_mark,4,2014,30
reklam_mark,4,2013,29
reklam_mark,4,2012,46
reklam_mark,4,2011,27
annan_spec,4,2023,64
annan_spec,4,2022,89
annan_spec,4,2021,83
annan_spec,4,2020,72
annan_spec,4,2019,81
annan_spec,4,2018,84
annan_spec,4,2017,79
annan_spec,4,2016,106
annan_spec,4,2015,99
annan_spec,4,2014,110
annan_spec,4,2013,109
annan_spec,4,2012,99
annan_spec,4,2011,107
uthyrning_avf,4,2023,115
uthyrning_avf,4,2022,156
uthyrning_avf,4,2021,158
uthyrning_avf,4,2020,187
uthyrning_avf,4,2019,136
uthyrning_avf,4,2018,146
uthyrning_avf,4,2017,115
uthyrning_avf,4,2016,129
uthyrning_avf,4,2015,124
uthyrning_avf,4,2014,144
uthyrning_avf,4,2013,140
uthyrning_avf,4,2012,140
uthyrning_avf,4,2011,121
utbildning,4,2023,86
utbildning,4,2022,84
utbildning,4,2021,100
utbildning,4,2020,95
utbildning,4,2019,103
utbildning,4,2018,110
utbildning,4,2017,115
utbildning,4,2016,90
utbildning,4,2015,95
utbildning,4,2014,112
utbildning,4,2013,83
utbildning,4,2012,105
utbildning,4,2011,102
vard_om,4,2023,122
vard_om,4,2022,131
vard_om,4,2021,107
vard_om,4,2020,90
vard_om,4,2019,86
vard_om,4,2018,116
vard_om,4,2017,119
vard_om,4,2016,116
vard_om,4,2015,91
vard_om,4,2014,90
vard_om,4,2013,88
vard_om,4,2012,80
vard_om,4,2011,80
kultur_noje,4,2023,117
kultur_noje,4,2022,150
kultur_noje,4,2021,133
kultur_noje,4,2020,131
kultur_noje,4,2019,139
kultur_noje,4,2018,139
kultur_noje,4,2017,136
kultur_noje,4,2016,145
kultur_noje,4,2015,133
kultur_noje,4,2014,130
kultur_noje,4,2013,149
kultur_noje,4,2012,137
kultur_noje,4,2011,165
annan_serv,4,2023,139
annan_serv,4,2022,144
annan_serv,4,2021,202
annan_serv,4,2020,222
annan_serv,4,2019,232
annan_serv,4,2018,193
annan_serv,4,2017,183
annan_serv,4,2016,190
annan_serv,4,2015,178
annan_serv,4,2014,185
annan_serv,4,2013,196
annan_serv,4,2012,211
annan_serv,4,2011,185
bransch_ospe,4,2023,43
bransch_ospe,4,2022,28
bransch_ospe,4,2021,42
bransch_ospe,4,2020,33
bransch_ospe,4,2019,27
bransch_ospe,4,2018,11
bransch_ospe,4,2017,6
bransch_ospe,4,2016,20
bransch_ospe,4,2015,26
bransch_ospe,4,2014,32
bransch_ospe,4,2013,27
bransch_ospe,4,2012,28
bransch_ospe,4,2011,23
jord_skog,5,2023,79
jord_skog,5,2022,92
jord_skog,5,2021,81
jord_skog,5,2020,92
jord_skog,5,2019,83
jord_skog,5,2018,72
jord_skog,5,2017,75
jord_skog,5,2016,78
jord_skog,5,2015,89
jord_skog,5,2014,83
jord_skog,5,2013,75
jord_skog,5,2012,74
jord_skog,5,2011,88
tillverkning,5,2023,84
tillverkning,5,2022,102
tillverkning,5,2021,120
tillverkning,5,2020,110
tillverkning,5,2019,114
tillverkning,5,2018,103
tillverkning,5,2017,108
tillverkning,5,2016,93
tillverkning,5,2015,97
tillverkning,5,2014,118
tillverkning,5,2013,97
tillverkning,5,2012,105
tillverkning,5,2011,117
bygg,5,2023,167
bygg,5,2022,207
bygg,5,2021,220
bygg,5,2020,233
bygg,5,2019,159
bygg,5,2018,172
bygg,5,2017,185
bygg,5,2016,202
bygg,5,2015,205
bygg,5,2014,190
bygg,5,2013,165
bygg,5,2012,163
bygg,5,2011,207
handel_med,5,2023,74
handel_med,5,2022,66
handel_med,5,2021,83
handel_med,5,2020,86
handel_med,5,2019,70
handel_med,5,2018,72
handel_med,5,2017,63
handel_med,5,2016,72
handel_med,5,2015,61
handel_med,5,2014,58
handel_med,5,2013,56
handel_med,5,2012,54
handel_med,5,2011,55
parti_prov,5,2023,69
parti_prov,5,2022,71
parti_prov,5,2021,83
parti_prov,5,2020,94
parti_prov,5,2019,83
parti_prov,5,2018,75
parti_prov,5,2017,79
parti_prov,5,2016,90
parti_prov,5,2015,86
parti_prov,5,2014,83
parti_prov,5,2013,97
parti_prov,5,2012,93
parti_prov,5,2011,84
detaljhandel_ut_mot,5,2023,208
detaljhandel_ut_mot,5,2022,188
detaljhandel_ut_mot,5,2021,245
detaljhandel_ut_mot,5,2020,251
detaljhandel_ut_mot,5,2019,205
detaljhandel_ut_mot,5,2018,160
detaljhandel_ut_mot,5,2017,156
detaljhandel_ut_mot,5,2016,217
detaljhandel_ut_mot,5,2015,185
detaljhandel_ut_mot,5,2014,184
detaljhandel_ut_mot,5,2013,188
detaljhandel_ut_mot,5,2012,185
detaljhandel_ut_mot,5,2011,217
transport_mag,5,2023,51
transport_mag,5,2022,52
transport_mag,5,2021,59
transport_mag,5,2020,63
transport_mag,5,2019,50
transport_mag,5,2018,52
transport_mag,5,2017,37
transport_mag,5,2016,43
transport_mag,5,2015,40
transport_mag,5,2014,46
transport_mag,5,2013,43
transport_mag,5,2012,57
transport_mag,5,2011,54
hotell_logi,5,2023,12
hotell_logi,5,2022,9
hotell_logi,5,2021,4
hotell_logi,5,2020,0
hotell_logi,5,2019,10
hotell_logi,5,2018,6
hotell_logi,5,2017,3
hotell_logi,5,2016,8
hotell_logi,5,2015,0
hotell_logi,5,2014,3
hotell_logi,5,2013,3
hotell_logi,5,2012,8
hotell_logi,5,2011,3
restaurang_cate,5,2023,57
restaurang_cate,5,2022,73
restaurang_cate,5,2021,79
restaurang_cate,5,2020,65
restaurang_cate,5,2019,71
restaurang_cate,5,2018,64
restaurang_cate,5,2017,78
restaurang_cate,5,2016,65
restaurang_cate,5,2015,90
restaurang_cate,5,2014,66
restaurang_cate,5,2013,64
restaurang_cate,5,2012,60
restaurang_cate,5,2011,56
forlag_radi,5,2023,29
forlag_radi,5,2022,39
forlag_radi,5,2021,36
forlag_radi,5,2020,42
forlag_radi,5,2019,28
forlag_radi,5,2018,29
forlag_radi,5,2017,34
forlag_radi,5,2016,31
forlag_radi,5,2015,26
forlag_radi,5,2014,24
forlag_radi,5,2013,25
forlag_radi,5,2012,32
forlag_radi,5,2011,31
dataprogrammering_data,5,2023,76
dataprogrammering_data,5,2022,78
dataprogrammering_data,5,2021,75
dataprogrammering_data,5,2020,78
dataprogrammering_data,5,2019,78
dataprogrammering_data,5,2018,52
dataprogrammering_data,5,2017,88
dataprogrammering_data,5,2016,71
dataprogrammering_data,5,2015,73
dataprogrammering_data,5,2014,63
dataprogrammering_data,5,2013,57
dataprogrammering_data,5,2012,59
dataprogrammering_data,5,2011,75
finans_fors,5,2023,147
finans_fors,5,2022,174
finans_fors,5,2021,211
finans_fors,5,2020,185
finans_fors,5,2019,145
finans_fors,5,2018,119
finans_fors,5,2017,171
finans_fors,5,2016,156
finans_fors,5,2015,185
finans_fors,5,2014,136
finans_fors,5,2013,114
finans_fors,5,2012,114
finans_fors,5,2011,117
juridisk_ek,5,2023,139
juridisk_ek,5,2022,188
juridisk_ek,5,2021,185
juridisk_ek,5,2020,161
juridisk_ek,5,2019,156
juridisk_ek,5,2018,169
juridisk_ek,5,2017,143
juridisk_ek,5,2016,139
juridisk_ek,5,2015,135
juridisk_ek,5,2014,152
juridisk_ek,5,2013,139
juridisk_ek,5,2012,157
juridisk_ek,5,2011,134
arkitekt_tekn,5,2023,66
arkitekt_tekn,5,2022,75
arkitekt_tekn,5,2021,94
arkitekt_tekn,5,2020,69
arkitekt_tekn,5,2019,57
arkitekt_tekn,5,2018,79
arkitekt_tekn,5,2017,81
arkitekt_tekn,5,2016,67
arkitekt_tekn,5,2015,49
arkitekt_tekn,5,2014,60
arkitekt_tekn,5,2013,58
arkitekt_tekn,5,2012,68
arkitekt_tekn,5,2011,66
reklam_mark,5,2023,34
reklam_mark,5,2022,29
reklam_mark,5,2021,21
reklam_mark,5,2020,33
reklam_mark,5,2019,14
reklam_mark,5,2018,27
reklam_mark,5,2017,26
reklam_mark,5,2016,24
reklam_mark,5,2015,21
reklam_mark,5,2014,33
reklam_mark,5,2013,9
reklam_mark,5,2012,26
reklam_mark,5,2011,24
annan_spec,5,2023,57
annan_spec,5,2022,53
annan_spec,5,2021,78
annan_spec,5,2020,84
annan_spec,5,2019,48
annan_spec,5,2018,69
annan_spec,5,2017,79
annan_spec,5,2016,63
annan_spec,5,2015,66
annan_spec,5,2014,76
annan_spec,5,2013,91
annan_spec,5,2012,79
annan_spec,5,2011,69
uthyrning_avf,5,2023,112
uthyrning_avf,5,2022,115
uthyrning_avf,5,2021,128
uthyrning_avf,5,2020,138
uthyrning_avf,5,2019,108
uthyrning_avf,5,2018,113
uthyrning_avf,5,2017,112
uthyrning_avf,5,2016,88
uthyrning_avf,5,2015,88
uthyrning_avf,5,2014,84
uthyrning_avf,5,2013,116
uthyrning_avf,5,2012,108
uthyrning_avf,5,2011,108
utbildning,5,2023,63
utbildning,5,2022,65
utbildning,5,2021,75
utbildning,5,2020,79
utbildning,5,2019,70
utbildning,5,2018,54
utbildning,5,2017,61
utbildning,5,2016,50
utbildning,5,2015,64
utbildning,5,2014,62
utbildning,5,2013,57
utbildning,5,2012,39
utbildning,5,2011,61
vard_om,5,2023,74
vard_om,5,2022,71
vard_om,5,2021,75
vard_om,5,2020,58
vard_om,5,2019,61
vard_om,5,2018,58
vard_om,5,2017,72
vard_om,5,2016,70
vard_om,5,2015,63
vard_om,5,2014,50
vard_om,5,2013,42
vard_om,5,2012,39
vard_om,5,2011,50
kultur_noje,5,2023,90
kultur_noje,5,2022,92
kultur_noje,5,2021,94
kultur_noje,5,2020,108
kultur_noje,5,2019,116
kultur_noje,5,2018,103
kultur_noje,5,2017,120
kultur_noje,5,2016,96
kultur_noje,5,2015,93
kultur_noje,5,2014,111
kultur_noje,5,2013,96
kultur_noje,5,2012,102
kultur_noje,5,2011,104
annan_serv,5,2023,139
annan_serv,5,2022,154
annan_serv,5,2021,182
annan_serv,5,2020,161
annan_serv,5,2019,158
annan_serv,5,2018,132
annan_serv,5,2017,127
annan_serv,5,2016,170
annan_serv,5,2015,127
annan_serv,5,2014,144
annan_serv,5,2013,157
annan_serv,5,2012,134
annan_serv,5,2011,133
bransch_ospe,5,2023,20
bransch_ospe,5,2022,18
bransch_ospe,5,2021,28
bransch_ospe,5,2020,33
bransch_ospe,5,2019,30
bransch_ospe,5,2018,28
bransch_ospe,5,2017,12
bransch_ospe,5,2016,21
bransch_ospe,5,2015,22
bransch_ospe,5,2014,28
bransch_ospe,5,2013,36
bransch_ospe,5,2012,15
bransch_ospe,5,2011,15
jord_skog,6,2023,49
jord_skog,6,2022,52
jord_skog,6,2021,63
jord_skog,6,2020,72
jord_skog,6,2019,48
jord_skog,6,2018,43
jord_skog,6,2017,56
jord_skog,6,2016,50
jord_skog,6,2015,50
jord_skog,6,2014,68
jord_skog,6,2013,52
jord_skog,6,2012,59
jord_skog,6,2011,61
tillverkning,6,2023,53
tillverkning,6,2022,52
tillverkning,6,2021,71
tillverkning,6,2020,52
tillverkning,6,2019,58
tillverkning,6,2018,39
tillverkning,6,2017,61
tillverkning,6,2016,56
tillverkning,6,2015,60
tillverkning,6,2014,56
tillverkning,6,2013,67
tillverkning,6,2012,64
tillverkning,6,2011,51
bygg,6,2023,109
bygg,6,2022,122
bygg,6,2021,136
bygg,6,2020,120
bygg,6,2019,90
bygg,6,2018,82
bygg,6,2017,103
bygg,6,2016,94
bygg,6,2015,103
bygg,6,2014,110
bygg,6,2013,106
bygg,6,2012,102
bygg,6,2011,122
handel_med,6,2023,41
handel_med,6,2022,44
handel_med,6,2021,44
handel_med,6,2020,39
handel_med,6,2019,38
handel_med,6,2018,27
handel_med,6,2017,49
handel_med,6,2016,54
handel_med,6,2015,31
handel_med,6,2014,33
handel_med,6,2013,41
handel_med,6,2012,28
handel_med,6,2011,31
parti_prov,6,2023,36
parti_prov,6,2022,44
parti_prov,6,2021,39
parti_prov,6,2020,47
parti_prov,6,2019,34
parti_prov,6,2018,38
parti_prov,6,2017,40
parti_prov,6,2016,45
parti_prov,6,2015,52
parti_prov,6,2014,47
parti_prov,6,2013,54
parti_prov,6,2012,61
parti_prov,6,2011,49
detaljhandel_ut_mot,6,2023,131
detaljhandel_ut_mot,6,2022,140
detaljhandel_ut_mot,6,2021,134
detaljhandel_ut_mot,6,2020,97
detaljhandel_ut_mot,6,2019,86
detaljhandel_ut_mot,6,2018,69
detaljhandel_ut_mot,6,2017,103
detaljhandel_ut_mot,6,2016,92
detaljhandel_ut_mot,6,2015,94
detaljhandel_ut_mot,6,2014,126
detaljhandel_ut_mot,6,2013,103
detaljhandel_ut_mot,6,2012,76
detaljhandel_ut_mot,6,2011,127
transport_mag,6,2023,40
transport_mag,6,2022,34
transport_mag,6,2021,39
transport_mag,6,2020,30
transport_mag,6,2019,43
transport_mag,6,2018,22
transport_mag,6,2017,21
transport_mag,6,2016,21
transport_mag,6,2015,22
transport_mag,6,2014,25
transport_mag,6,2013,23
transport_mag,6,2012,20
transport_mag,6,2011,30
hotell_logi,6,2023,5
hotell_logi,6,2022,4
hotell_logi,6,2021,4
hotell_logi,6,2020,3
hotell_logi,6,2019,3
hotell_logi,6,2018,3
hotell_logi,6,2017,8
hotell_logi,6,2016,3
hotell_logi,6,2015,3
hotell_logi,6,2014,0
hotell_logi,6,2013,0
hotell_logi,6,2012,0
hotell_logi,6,2011,4
restaurang_cate,6,2023,34
restaurang_cate,6,2022,40
restaurang_cate,6,2021,38
restaurang_cate,6,2020,38
restaurang_cate,6,2019,54
restaurang_cate,6,2018,37
restaurang_cate,6,2017,49
restaurang_cate,6,2016,40
restaurang_cate,6,2015,41
restaurang_cate,6,2014,39
restaurang_cate,6,2013,38
restaurang_cate,6,2012,45
restaurang_cate,6,2011,37
forlag_radi,6,2023,17
forlag_radi,6,2022,18
forlag_radi,6,2021,32
forlag_radi,6,2020,28
forlag_radi,6,2019,24
forlag_radi,6,2018,23
forlag_radi,6,2017,17
forlag_radi,6,2016,20
forlag_radi,6,2015,19
forlag_radi,6,2014,23
forlag_radi,6,2013,39
forlag_radi,6,2012,22
forlag_radi,6,2011,23
dataprogrammering_data,6,2023,46
dataprogrammering_data,6,2022,60
dataprogrammering_data,6,2021,43
dataprogrammering_data,6,2020,46
dataprogrammering_data,6,2019,45
dataprogrammering_data,6,2018,35
dataprogrammering_data,6,2017,44
dataprogrammering_data,6,2016,49
dataprogrammering_data,6,2015,51
dataprogrammering_data,6,2014,33
dataprogrammering_data,6,2013,49
dataprogrammering_data,6,2012,58
dataprogrammering_data,6,2011,47
finans_fors,6,2023,104
finans_fors,6,2022,113
finans_fors,6,2021,98
finans_fors,6,2020,66
finans_fors,6,2019,75
finans_fors,6,2018,73
finans_fors,6,2017,77
finans_fors,6,2016,106
finans_fors,6,2015,69
finans_fors,6,2014,75
finans_fors,6,2013,39
finans_fors,6,2012,58
finans_fors,6,2011,49
juridisk_ek,6,2023,79
juridisk_ek,6,2022,98
juridisk_ek,6,2021,75
juridisk_ek,6,2020,92
juridisk_ek,6,2019,79
juridisk_ek,6,2018,86
juridisk_ek,6,2017,73
juridisk_ek,6,2016,79
juridisk_ek,6,2015,88
juridisk_ek,6,2014,70
juridisk_ek,6,2013,83
juridisk_ek,6,2012,83
juridisk_ek,6,2011,74
arkitekt_tekn,6,2023,39
arkitekt_tekn,6,2022,42
arkitekt_tekn,6,2021,40
arkitekt_tekn,6,2020,34
arkitekt_tekn,6,2019,37
arkitekt_tekn,6,2018,29
arkitekt_tekn,6,2017,30
arkitekt_tekn,6,2016,22
arkitekt_tekn,6,2015,40
arkitekt_tekn,6,2014,41
arkitekt_tekn,6,2013,35
arkitekt_tekn,6,2012,36
arkitekt_tekn,6,2011,35
reklam_mark,6,2023,18
reklam_mark,6,2022,15
reklam_mark,6,2021,8
reklam_mark,6,2020,16
reklam_mark,6,2019,4
reklam_mark,6,2018,6
reklam_mark,6,2017,17
reklam_mark,6,2016,6
reklam_mark,6,2015,4
reklam_mark,6,2014,7
reklam_mark,6,2013,5
reklam_mark,6,2012,12
reklam_mark,6,2011,0
annan_spec,6,2023,34
annan_spec,6,2022,39
annan_spec,6,2021,45
annan_spec,6,2020,52
annan_spec,6,2019,34
annan_spec,6,2018,39
annan_spec,6,2017,32
annan_spec,6,2016,41
annan_spec,6,2015,37
annan_spec,6,2014,49
annan_spec,6,2013,47
annan_spec,6,2012,38
annan_spec,6,2011,58
uthyrning_avf,6,2023,73
uthyrning_avf,6,2022,67
uthyrning_avf,6,2021,73
uthyrning_avf,6,2020,76
uthyrning_avf,6,2019,52
uthyrning_avf,6,2018,49
uthyrning_avf,6,2017,54
uthyrning_avf,6,2016,51
uthyrning_avf,6,2015,45
uthyrning_avf,6,2014,54
uthyrning_avf,6,2013,70
uthyrning_avf,6,2012,73
uthyrning_avf,6,2011,65
utbildning,6,2023,40
utbildning,6,2022,45
utbildning,6,2021,36
utbildning,6,2020,54
utbildning,6,2019,46
utbildning,6,2018,34
utbildning,6,2017,38
utbildning,6,2016,53
utbildning,6,2015,42
utbildning,6,2014,41
utbildning,6,2013,52
utbildning,6,2012,36
utbildning,6,2011,34
vard_om,6,2023,40
vard_om,6,2022,36
vard_om,6,2021,46
vard_om,6,2020,34
vard_om,6,2019,27
vard_om,6,2018,20
vard_om,6,2017,23
vard_om,6,2016,50
vard_om,6,2015,38
vard_om,6,2014,34
vard_om,6,2013,37
vard_om,6,2012,26
vard_om,6,2011,27
kultur_noje,6,2023,44
kultur_noje,6,2022,59
kultur_noje,6,2021,78
kultur_noje,6,2020,35
kultur_noje,6,2019,46
kultur_noje,6,2018,38
kultur_noje,6,2017,48
kultur_noje,6,2016,53
kultur_noje,6,2015,67
kultur_noje,6,2014,85
kultur_noje,6,2013,72
kultur_noje,6,2012,73
kultur_noje,6,2011,54
annan_serv,6,2023,75
annan_serv,6,2022,68
annan_serv,6,2021,103
annan_serv,6,2020,78
annan_serv,6,2019,74
annan_serv,6,2018,77
annan_serv,6,2017,72
annan_serv,6,2016,78
annan_serv,6,2015,66
annan_serv,6,2014,86
annan_serv,6,2013,112
annan_serv,6,2012,96
annan_serv,6,2011,115
bransch_ospe,6,2023,20
bransch_ospe,6,2022,6
bransch_ospe,6,2021,7
bransch_ospe,6,2020,15
bransch_ospe,6,2019,16
bransch_ospe,6,2018,13
bransch_ospe,6,2017,7
bransch_ospe,6,2016,23
bransch_ospe,6,2015,7
bransch_ospe,6,2014,24
bransch_ospe,6,2013,10
bransch_ospe,6,2012,13
bransch_ospe,6,2011,0
jord_skog,7,2023,62
jord_skog,7,2022,66
jord_skog,7,2021,97
jord_skog,7,2020,70
jord_skog,7,2019,58
jord_skog,7,2018,56
jord_skog,7,2017,65
jord_skog,7,2016,60
jord_skog,7,2015,64
jord_skog,7,2014,79
jord_skog,7,2013,60
jord_skog,7,2012,73
jord_skog,7,2011,62
tillverkning,7,2023,68
tillverkning,7,2022,79
tillverkning,7,2021,101
tillverkning,7,2020,73
tillverkning,7,2019,65
tillverkning,7,2018,62
tillverkning,7,2017,66
tillverkning,7,2016,73
tillverkning,7,2015,53
tillverkning,7,2014,66
tillverkning,7,2013,71
tillverkning,7,2012,77
tillverkning,7,2011,74
bygg,7,2023,147
bygg,7,2022,180
bygg,7,2021,190
bygg,7,2020,170
bygg,7,2019,139
bygg,7,2018,138
bygg,7,2017,126
bygg,7,2016,135
bygg,7,2015,144
bygg,7,2014,140
bygg,7,2013,134
bygg,7,2012,163
bygg,7,2011,140
handel_med,7,2023,43
handel_med,7,2022,49
handel_med,7,2021,37
handel_med,7,2020,60
handel_med,7,2019,48
handel_med,7,2018,28
handel_med,7,2017,39
handel_med,7,2016,68
handel_med,7,2015,28
handel_med,7,2014,46
handel_med,7,2013,31
handel_med,7,2012,25
handel_med,7,2011,38
parti_prov,7,2023,35
parti_prov,7,2022,36
parti_prov,7,2021,39
parti_prov,7,2020,30
parti_prov,7,2019,44
parti_prov,7,2018,33
parti_prov,7,2017,30
parti_prov,7,2016,37
parti_prov,7,2015,44
parti_prov,7,2014,46
parti_prov,7,2013,48
parti_prov,7,2012,36
parti_prov,7,2011,41
detaljhandel_ut_mot,7,2023,114
detaljhandel_ut_mot,7,2022,149
detaljhandel_ut_mot,7,2021,116
detaljhandel_ut_mot,7,2020,119
detaljhandel_ut_mot,7,2019,103
detaljhandel_ut_mot,7,2018,108
detaljhandel_ut_mot,7,2017,129
detaljhandel_ut_mot,7,2016,131
detaljhandel_ut_mot,7,2015,115
detaljhandel_ut_mot,7,2014,136
detaljhandel_ut_mot,7,2013,132
detaljhandel_ut_mot,7,2012,100
detaljhandel_ut_mot,7,2011,135
transport_mag,7,2023,19
transport_mag,7,2022,26
transport_mag,7,2021,23
transport_mag,7,2020,18
transport_mag,7,2019,34
transport_mag,7,2018,25
transport_mag,7,2017,17
transport_mag,7,2016,17
transport_mag,7,2015,21
transport_mag,7,2014,18
transport_mag,7,2013,34
transport_mag,7,2012,19
transport_mag,7,2011,23
hotell_logi,7,2023,10
hotell_logi,7,2022,16
hotell_logi,7,2021,11
hotell_logi,7,2020,17
hotell_logi,7,2019,9
hotell_logi,7,2018,3
hotell_logi,7,2017,12
hotell_logi,7,2016,8
hotell_logi,7,2015,16
hotell_logi,7,2014,11
hotell_logi,7,2013,6
hotell_logi,7,2012,9
hotell_logi,7,2011,13
restaurang_cate,7,2023,58
restaurang_cate,7,2022,63
restaurang_cate,7,2021,62
restaurang_cate,7,2020,63
restaurang_cate,7,2019,61
restaurang_cate,7,2018,61
restaurang_cate,7,2017,75
restaurang_cate,7,2016,79
restaurang_cate,7,2015,66
restaurang_cate,7,2014,66
restaurang_cate,7,2013,61
restaurang_cate,7,2012,66
restaurang_cate,7,2011,48
forlag_radi,7,2023,27
forlag_radi,7,2022,28
forlag_radi,7,2021,26
forlag_radi,7,2020,21
forlag_radi,7,2019,26
forlag_radi,7,2018,27
forlag_radi,7,2017,23
forlag_radi,7,2016,24
forlag_radi,7,2015,16
forlag_radi,7,2014,22
forlag_radi,7,2013,24
forlag_radi,7,2012,15
forlag_radi,7,2011,13
dataprogrammering_data,7,2023,45
dataprogrammering_data,7,2022,40
dataprogrammering_data,7,2021,44
dataprogrammering_data,7,2020,42
dataprogrammering_data,7,2019,47
dataprogrammering_data,7,2018,30
dataprogrammering_data,7,2017,39
dataprogrammering_data,7,2016,39
dataprogrammering_data,7,2015,32
dataprogrammering_data,7,2014,35
dataprogrammering_data,7,2013,42
dataprogrammering_data,7,2012,43
dataprogrammering_data,7,2011,44
finans_fors,7,2023,86
finans_fors,7,2022,120
finans_fors,7,2021,113
finans_fors,7,2020,105
finans_fors,7,2019,86
finans_fors,7,2018,87
finans_fors,7,2017,90
finans_fors,7,2016,74
finans_fors,7,2015,111
finans_fors,7,2014,83
finans_fors,7,2013,61
finans_fors,7,2012,73
finans_fors,7,2011,59
juridisk_ek,7,2023,76
juridisk_ek,7,2022,73
juridisk_ek,7,2021,83
juridisk_ek,7,2020,102
juridisk_ek,7,2019,87
juridisk_ek,7,2018,79
juridisk_ek,7,2017,68
juridisk_ek,7,2016,61
juridisk_ek,7,2015,73
juridisk_ek,7,2014,88
juridisk_ek,7,2013,80
juridisk_ek,7,2012,75
juridisk_ek,7,2011,85
arkitekt_tekn,7,2023,47
arkitekt_tekn,7,2022,37
arkitekt_tekn,7,2021,34
arkitekt_tekn,7,2020,36
arkitekt_tekn,7,2019,42
arkitekt_tekn,7,2018,50
arkitekt_tekn,7,2017,32
arkitekt_tekn,7,2016,38
arkitekt_tekn,7,2015,40
arkitekt_tekn,7,2014,30
arkitekt_tekn,7,2013,48
arkitekt_tekn,7,2012,47
arkitekt_tekn,7,2011,50
reklam_mark,7,2023,14
reklam_mark,7,2022,22
reklam_mark,7,2021,6
reklam_mark,7,2020,14
reklam_mark,7,2019,10
reklam_mark,7,2018,8
reklam_mark,7,2017,11
reklam_mark,7,2016,12
reklam_mark,7,2015,15
reklam_mark,7,2014,18
reklam_mark,7,2013,11
reklam_mark,7,2012,20
reklam_mark,7,2011,12
annan_spec,7,2023,34
annan_spec,7,2022,42
annan_spec,7,2021,44
annan_spec,7,2020,37
annan_spec,7,2019,28
annan_spec,7,2018,33
annan_spec,7,2017,36
annan_spec,7,2016,41
annan_spec,7,2015,46
annan_spec,7,2014,34
annan_spec,7,2013,56
annan_spec,7,2012,67
annan_spec,7,2011,61
uthyrning_avf,7,2023,71
uthyrning_avf,7,2022,73
uthyrning_avf,7,2021,74
uthyrning_avf,7,2020,72
uthyrning_avf,7,2019,58
uthyrning_avf,7,2018,66
uthyrning_avf,7,2017,61
uthyrning_avf,7,2016,60
uthyrning_avf,7,2015,53
uthyrning_avf,7,2014,71
uthyrning_avf,7,2013,69
uthyrning_avf,7,2012,66
uthyrning_avf,7,2011,90
utbildning,7,2023,32
utbildning,7,2022,41
utbildning,7,2021,53
utbildning,7,2020,38
utbildning,7,2019,34
utbildning,7,2018,51
utbildning,7,2017,48
utbildning,7,2016,41
utbildning,7,2015,41
utbildning,7,2014,36
utbildning,7,2013,49
utbildning,7,2012,35
utbildning,7,2011,50
vard_om,7,2023,53
vard_om,7,2022,30
vard_om,7,2021,39
vard_om,7,2020,24
vard_om,7,2019,36
vard_om,7,2018,43
vard_om,7,2017,41
vard_om,7,2016,46
vard_om,7,2015,38
vard_om,7,2014,39
vard_om,7,2013,37
vard_om,7,2012,36
vard_om,7,2011,29
kultur_noje,7,2023,68
kultur_noje,7,2022,64
kultur_noje,7,2021,82
kultur_noje,7,2020,67
kultur_noje,7,2019,77
kultur_noje,7,2018,82
kultur_noje,7,2017,69
kultur_noje,7,2016,79
kultur_noje,7,2015,79
kultur_noje,7,2014,88
kultur_noje,7,2013,73
kultur_noje,7,2012,88
kultur_noje,7,2011,79
annan_serv,7,2023,85
annan_serv,7,2022,96
annan_serv,7,2021,99
annan_serv,7,2020,99
annan_serv,7,2019,88
